INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-01-01T10:31:00-00:00,2018-01-01T11:31:00-00:00,0,2018-01-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2626,ACTUAL,1
2018-01-02T00:31:00-00:00,2018-01-02T01:31:00-00:00,0,2018-01-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2503,ACTUAL,1
2018-01-01T14:31:00-00:00,2018-01-01T15:31:00-00:00,0,2018-01-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2935,ACTUAL,1
2018-01-02T04:31:00-00:00,2018-01-02T05:31:00-00:00,0,2018-01-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2940,ACTUAL,1
2018-01-02T05:31:00-00:00,2018-01-02T06:31:00-00:00,0,2018-01-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2853,ACTUAL,1
2018-01-01T12:31:00-00:00,2018-01-01T13:31:00-00:00,0,2018-01-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2706,ACTUAL,1
2018-01-01T23:31:00-00:00,2018-01-02T00:31:00-00:00,0,2018-01-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2321,ACTUAL,1
2018-01-02T03:31:00-00:00,2018-01-02T04:31:00-00:00,0,2018-01-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2986,ACTUAL,1
2018-01-02T07:31:00-00:00,2018-01-02T08:31:00-00:00,0,2018-01-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2561,ACTUAL,1
2018-01-01T20:31:00-00:00,2018-01-01T21:31:00-00:00,0,2018-01-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2289,ACTUAL,1
2018-01-02T06:31:00-00:00,2018-01-02T07:31:00-00:00,0,2018-01-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2714,ACTUAL,1
2018-01-01T09:31:00-00:00,2018-01-01T10:31:00-00:00,0,2018-01-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2657,ACTUAL,1
2018-01-01T15:31:00-00:00,2018-01-01T16:31:00-00:00,0,2018-01-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2993,ACTUAL,1
2018-01-02T02:31:00-00:00,2018-01-02T03:31:00-00:00,0,2018-01-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3001,ACTUAL,1
