INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-06-01T13:00:00-00:00,2021-06-01T14:00:00-00:00,0,2021-06-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3134,ACTUAL,1
2021-06-02T02:00:00-00:00,2021-06-02T03:00:00-00:00,0,2021-06-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5273,ACTUAL,1
2021-06-01T22:00:00-00:00,2021-06-01T23:00:00-00:00,0,2021-06-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5176,ACTUAL,1
2021-06-01T15:00:00-00:00,2021-06-01T16:00:00-00:00,0,2021-06-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3375,ACTUAL,1
2021-06-01T19:00:00-00:00,2021-06-01T20:00:00-00:00,0,2021-06-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4358,ACTUAL,1
2021-06-02T01:00:00-00:00,2021-06-02T02:00:00-00:00,0,2021-06-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5501,ACTUAL,1
2021-06-02T03:00:00-00:00,2021-06-02T04:00:00-00:00,0,2021-06-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5127,ACTUAL,1
2021-06-01T16:00:00-00:00,2021-06-01T17:00:00-00:00,0,2021-06-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3516,ACTUAL,1
2021-06-02T00:00:00-00:00,2021-06-02T01:00:00-00:00,0,2021-06-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5572,ACTUAL,1
2021-06-01T07:00:00-00:00,2021-06-01T08:00:00-00:00,0,2021-06-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3400,ACTUAL,1
2021-06-02T04:00:00-00:00,2021-06-02T05:00:00-00:00,0,2021-06-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4808,ACTUAL,1
2021-06-01T11:00:00-00:00,2021-06-01T12:00:00-00:00,0,2021-06-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2970,ACTUAL,1
2021-06-01T21:00:00-00:00,2021-06-01T22:00:00-00:00,0,2021-06-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5026,ACTUAL,1
2021-06-02T05:00:00-00:00,2021-06-02T06:00:00-00:00,0,2021-06-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4388,ACTUAL,1
2021-06-02T06:00:00-00:00,2021-06-02T07:00:00-00:00,0,2021-06-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3965,ACTUAL,1
2021-06-01T09:00:00-00:00,2021-06-01T10:00:00-00:00,0,2021-06-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3059,ACTUAL,1
2021-06-01T08:00:00-00:00,2021-06-01T09:00:00-00:00,0,2021-06-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3204,ACTUAL,1
2021-06-01T10:00:00-00:00,2021-06-01T11:00:00-00:00,0,2021-06-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2978,ACTUAL,1
2021-06-01T14:00:00-00:00,2021-06-01T15:00:00-00:00,0,2021-06-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3262,ACTUAL,1
2021-06-01T20:00:00-00:00,2021-06-01T21:00:00-00:00,0,2021-06-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4722,ACTUAL,1
2021-06-01T23:00:00-00:00,2021-06-02T00:00:00-00:00,0,2021-06-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5427,ACTUAL,1
2021-06-01T12:00:00-00:00,2021-06-01T13:00:00-00:00,0,2021-06-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3012,ACTUAL,1
2021-06-01T18:00:00-00:00,2021-06-01T19:00:00-00:00,0,2021-06-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4022,ACTUAL,1
2021-06-01T17:00:00-00:00,2021-06-01T18:00:00-00:00,0,2021-06-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3729,ACTUAL,1
2021-06-01T17:00:00-00:00,2021-06-01T18:00:00-00:00,0,2021-06-01,11,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2705,ACTUAL,2
2021-06-02T00:00:00-00:00,2021-06-02T01:00:00-00:00,0,2021-06-01,18,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3655,ACTUAL,2
2021-06-02T05:00:00-00:00,2021-06-02T06:00:00-00:00,0,2021-06-01,23,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2179,ACTUAL,2
