INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-02-02T02:00:00-00:00,2021-02-02T03:00:00-00:00,0,2021-02-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3182,ACTUAL,1
2021-02-02T01:00:00-00:00,2021-02-02T02:00:00-00:00,0,2021-02-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3231,ACTUAL,1
2021-02-02T06:00:00-00:00,2021-02-02T07:00:00-00:00,0,2021-02-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2613,ACTUAL,1
2021-02-02T07:00:00-00:00,2021-02-02T08:00:00-00:00,0,2021-02-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2501,ACTUAL,1
2021-02-01T16:00:00-00:00,2021-02-01T17:00:00-00:00,0,2021-02-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3092,ACTUAL,1
2021-02-01T21:00:00-00:00,2021-02-01T22:00:00-00:00,0,2021-02-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2674,ACTUAL,1
2021-02-02T03:00:00-00:00,2021-02-02T04:00:00-00:00,0,2021-02-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3112,ACTUAL,1
2021-02-01T19:00:00-00:00,2021-02-01T20:00:00-00:00,0,2021-02-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2927,ACTUAL,1
2021-02-01T22:00:00-00:00,2021-02-01T23:00:00-00:00,0,2021-02-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2736,ACTUAL,1
2021-02-02T04:00:00-00:00,2021-02-02T05:00:00-00:00,0,2021-02-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2977,ACTUAL,1
2021-02-01T12:00:00-00:00,2021-02-01T13:00:00-00:00,0,2021-02-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2793,ACTUAL,1
2021-02-01T08:00:00-00:00,2021-02-01T09:00:00-00:00,0,2021-02-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2442,ACTUAL,1
2021-02-01T11:00:00-00:00,2021-02-01T12:00:00-00:00,0,2021-02-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2569,ACTUAL,1
2021-02-01T14:00:00-00:00,2021-02-01T15:00:00-00:00,0,2021-02-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3270,ACTUAL,1
