INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2019-04-02T04:00:00-00:00,2019-04-02T05:00:00-00:00,0,2019-04-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3035,ACTUAL,1
2019-04-01T07:00:00-00:00,2019-04-01T08:00:00-00:00,0,2019-04-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2351,ACTUAL,1
2019-04-01T21:00:00-00:00,2019-04-01T22:00:00-00:00,0,2019-04-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2463,ACTUAL,1
2019-04-01T14:00:00-00:00,2019-04-01T15:00:00-00:00,0,2019-04-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2684,ACTUAL,1
2019-04-01T15:00:00-00:00,2019-04-01T16:00:00-00:00,0,2019-04-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2615,ACTUAL,1
2019-04-01T19:00:00-00:00,2019-04-01T20:00:00-00:00,0,2019-04-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2317,ACTUAL,1
2019-04-02T00:00:00-00:00,2019-04-02T01:00:00-00:00,0,2019-04-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2998,ACTUAL,1
2019-04-02T01:00:00-00:00,2019-04-02T02:00:00-00:00,0,2019-04-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3186,ACTUAL,1
2019-04-02T06:00:00-00:00,2019-04-02T07:00:00-00:00,0,2019-04-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2561,ACTUAL,1
2019-04-01T13:00:00-00:00,2019-04-01T14:00:00-00:00,0,2019-04-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2751,ACTUAL,1
2019-04-01T18:00:00-00:00,2019-04-01T19:00:00-00:00,0,2019-04-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2304,ACTUAL,1
2019-04-01T23:00:00-00:00,2019-04-02T00:00:00-00:00,0,2019-04-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2820,ACTUAL,1
2019-04-01T22:00:00-00:00,2019-04-01T23:00:00-00:00,0,2019-04-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2701,ACTUAL,1
2019-04-02T05:00:00-00:00,2019-04-02T06:00:00-00:00,0,2019-04-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2792,ACTUAL,1
