INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-11-01T22:00:00-00:00,2021-11-01T23:00:00-00:00,0,2021-11-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1152,ACTUAL,1
2021-11-02T04:00:00-00:00,2021-11-02T05:00:00-00:00,0,2021-11-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1161,ACTUAL,1
2021-11-01T19:00:00-00:00,2021-11-01T20:00:00-00:00,0,2021-11-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1275,ACTUAL,1
2021-11-01T12:00:00-00:00,2021-11-01T13:00:00-00:00,0,2021-11-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1177,ACTUAL,1
2021-11-02T03:00:00-00:00,2021-11-02T04:00:00-00:00,0,2021-11-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1244,ACTUAL,1
2021-11-01T15:00:00-00:00,2021-11-01T16:00:00-00:00,0,2021-11-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1417,ACTUAL,1
2021-11-02T06:00:00-00:00,2021-11-02T07:00:00-00:00,0,2021-11-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,987,ACTUAL,1
2021-11-01T18:00:00-00:00,2021-11-01T19:00:00-00:00,0,2021-11-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1309,ACTUAL,1
2021-11-02T01:00:00-00:00,2021-11-02T02:00:00-00:00,0,2021-11-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1324,ACTUAL,1
2021-11-01T16:00:00-00:00,2021-11-01T17:00:00-00:00,0,2021-11-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1377,ACTUAL,1
2021-11-01T14:00:00-00:00,2021-11-01T15:00:00-00:00,0,2021-11-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1422,ACTUAL,1
2021-11-01T11:00:00-00:00,2021-11-01T12:00:00-00:00,0,2021-11-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1055,ACTUAL,1
2021-11-01T20:00:00-00:00,2021-11-01T21:00:00-00:00,0,2021-11-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1233,ACTUAL,1
2021-11-01T10:00:00-00:00,2021-11-01T11:00:00-00:00,0,2021-11-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,994,ACTUAL,1
2021-11-01T07:00:00-00:00,2021-11-01T08:00:00-00:00,0,2021-11-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,978,ACTUAL,1
2021-11-02T00:00:00-00:00,2021-11-02T01:00:00-00:00,0,2021-11-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1283,ACTUAL,1
2021-11-01T21:00:00-00:00,2021-11-01T22:00:00-00:00,0,2021-11-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1198,ACTUAL,1
2021-11-01T17:00:00-00:00,2021-11-01T18:00:00-00:00,0,2021-11-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1338,ACTUAL,1
2021-11-01T23:00:00-00:00,2021-11-02T00:00:00-00:00,0,2021-11-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1202,ACTUAL,1
