INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2019-12-02T06:00:00-00:00,2019-12-02T07:00:00-00:00,0,2019-12-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2693,ACTUAL,1
2019-12-01T14:00:00-00:00,2019-12-01T15:00:00-00:00,0,2019-12-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3051,ACTUAL,1
2019-12-01T18:00:00-00:00,2019-12-01T19:00:00-00:00,0,2019-12-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2352,ACTUAL,1
2019-12-02T07:00:00-00:00,2019-12-02T08:00:00-00:00,0,2019-12-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2601,ACTUAL,1
2019-12-01T20:00:00-00:00,2019-12-01T21:00:00-00:00,0,2019-12-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2226,ACTUAL,1
2019-12-02T03:00:00-00:00,2019-12-02T04:00:00-00:00,0,2019-12-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3138,ACTUAL,1
2019-12-01T11:00:00-00:00,2019-12-01T12:00:00-00:00,0,2019-12-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2715,ACTUAL,1
2019-12-01T15:00:00-00:00,2019-12-01T16:00:00-00:00,0,2019-12-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2947,ACTUAL,1
2019-12-02T00:00:00-00:00,2019-12-02T01:00:00-00:00,0,2019-12-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3024,ACTUAL,1
2019-12-01T22:00:00-00:00,2019-12-01T23:00:00-00:00,0,2019-12-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2392,ACTUAL,1
2019-12-02T01:00:00-00:00,2019-12-02T02:00:00-00:00,0,2019-12-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3201,ACTUAL,1
2019-12-02T05:00:00-00:00,2019-12-02T06:00:00-00:00,0,2019-12-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2861,ACTUAL,1
2019-12-01T13:00:00-00:00,2019-12-01T14:00:00-00:00,0,2019-12-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2978,ACTUAL,1
2019-12-01T23:00:00-00:00,2019-12-02T00:00:00-00:00,0,2019-12-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2661,ACTUAL,1
2019-12-02T04:00:00-00:00,2019-12-02T05:00:00-00:00,0,2019-12-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3038,ACTUAL,1
2019-12-01T12:00:00-00:00,2019-12-01T13:00:00-00:00,0,2019-12-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2827,ACTUAL,1
2019-12-01T19:00:00-00:00,2019-12-01T20:00:00-00:00,0,2019-12-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2264,ACTUAL,1
2019-12-01T21:00:00-00:00,2019-12-01T22:00:00-00:00,0,2019-12-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2262,ACTUAL,1
2019-12-01T09:00:00-00:00,2019-12-01T10:00:00-00:00,0,2019-12-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2665,ACTUAL,1
2019-12-01T16:00:00-00:00,2019-12-01T17:00:00-00:00,0,2019-12-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2715,ACTUAL,1
2019-12-01T17:00:00-00:00,2019-12-01T18:00:00-00:00,0,2019-12-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2505,ACTUAL,1
2019-12-02T02:00:00-00:00,2019-12-02T03:00:00-00:00,0,2019-12-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3180,ACTUAL,1
2019-12-01T10:00:00-00:00,2019-12-01T11:00:00-00:00,0,2019-12-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2668,ACTUAL,1
2019-12-01T08:00:00-00:00,2019-12-01T09:00:00-00:00,0,2019-12-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2689,ACTUAL,1
2019-12-02T02:00:00-00:00,2019-12-02T03:00:00-00:00,0,2019-12-01,19,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1358,ACTUAL,2
2019-12-01T14:00:00-00:00,2019-12-01T15:00:00-00:00,0,2019-12-01,7,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,992,ACTUAL,2
2019-12-01T23:00:00-00:00,2019-12-02T00:00:00-00:00,0,2019-12-01,16,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1284,ACTUAL,2
2019-12-01T21:00:00-00:00,2019-12-01T22:00:00-00:00,0,2019-12-01,14,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1270,ACTUAL,2
2019-12-01T15:00:00-00:00,2019-12-01T16:00:00-00:00,0,2019-12-01,8,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1041,ACTUAL,2
2019-12-02T06:00:00-00:00,2019-12-02T07:00:00-00:00,0,2019-12-01,23,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1103,ACTUAL,2
2019-12-01T17:00:00-00:00,2019-12-01T18:00:00-00:00,0,2019-12-01,10,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1174,ACTUAL,2
2019-12-01T16:00:00-00:00,2019-12-01T17:00:00-00:00,0,2019-12-01,9,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1107,ACTUAL,2
2019-12-01T10:00:00-00:00,2019-12-01T11:00:00-00:00,0,2019-12-01,3,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,943,ACTUAL,2
2019-12-01T20:00:00-00:00,2019-12-01T21:00:00-00:00,0,2019-12-01,13,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1262,ACTUAL,2
2019-12-02T03:00:00-00:00,2019-12-02T04:00:00-00:00,0,2019-12-01,20,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1326,ACTUAL,2
2019-12-01T19:00:00-00:00,2019-12-01T20:00:00-00:00,0,2019-12-01,12,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1245,ACTUAL,2
2019-12-02T01:00:00-00:00,2019-12-02T02:00:00-00:00,0,2019-12-01,18,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1371,ACTUAL,2
2019-12-02T00:00:00-00:00,2019-12-02T01:00:00-00:00,0,2019-12-01,17,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1326,ACTUAL,2
2019-12-02T05:00:00-00:00,2019-12-02T06:00:00-00:00,0,2019-12-01,22,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1205,ACTUAL,2
