INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-09-02T05:00:00-00:00,2021-09-02T06:00:00-00:00,0,2021-09-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,990,ACTUAL,1
2021-09-01T07:00:00-00:00,2021-09-01T08:00:00-00:00,0,2021-09-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,848,ACTUAL,1
2021-09-01T15:00:00-00:00,2021-09-01T16:00:00-00:00,0,2021-09-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1129,ACTUAL,1
2021-09-01T12:00:00-00:00,2021-09-01T13:00:00-00:00,0,2021-09-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,965,ACTUAL,1
2021-09-01T08:00:00-00:00,2021-09-01T09:00:00-00:00,0,2021-09-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,820,ACTUAL,1
2021-09-01T16:00:00-00:00,2021-09-01T17:00:00-00:00,0,2021-09-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1138,ACTUAL,1
2021-09-01T09:00:00-00:00,2021-09-01T10:00:00-00:00,0,2021-09-01,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,800,ACTUAL,1
2021-09-01T23:00:00-00:00,2021-09-02T00:00:00-00:00,0,2021-09-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1202,ACTUAL,1
2021-09-02T04:00:00-00:00,2021-09-02T05:00:00-00:00,0,2021-09-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1087,ACTUAL,1
2021-09-02T00:00:00-00:00,2021-09-02T01:00:00-00:00,0,2021-09-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1211,ACTUAL,1
2021-09-01T11:00:00-00:00,2021-09-01T12:00:00-00:00,0,2021-09-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,835,ACTUAL,1
2021-09-01T10:00:00-00:00,2021-09-01T11:00:00-00:00,0,2021-09-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,795,ACTUAL,1
2021-09-02T02:00:00-00:00,2021-09-02T03:00:00-00:00,0,2021-09-01,20,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1185,ACTUAL,1
2021-09-01T21:00:00-00:00,2021-09-01T22:00:00-00:00,0,2021-09-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1187,ACTUAL,1
2021-09-02T03:00:00-00:00,2021-09-02T04:00:00-00:00,0,2021-09-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1168,ACTUAL,1
2021-09-02T01:00:00-00:00,2021-09-02T02:00:00-00:00,0,2021-09-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1199,ACTUAL,1
2021-09-01T19:00:00-00:00,2021-09-01T20:00:00-00:00,0,2021-09-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1171,ACTUAL,1
2021-09-01T14:00:00-00:00,2021-09-01T15:00:00-00:00,0,2021-09-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1099,ACTUAL,1
2021-09-01T20:00:00-00:00,2021-09-01T21:00:00-00:00,0,2021-09-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1182,ACTUAL,1
2021-09-01T18:00:00-00:00,2021-09-01T19:00:00-00:00,0,2021-09-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1163,ACTUAL,1
2021-09-01T17:00:00-00:00,2021-09-01T18:00:00-00:00,0,2021-09-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1147,ACTUAL,1
2021-09-01T13:00:00-00:00,2021-09-01T14:00:00-00:00,0,2021-09-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1037,ACTUAL,1
2021-09-02T06:00:00-00:00,2021-09-02T07:00:00-00:00,0,2021-09-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,907,ACTUAL,1
2021-09-01T22:00:00-00:00,2021-09-01T23:00:00-00:00,0,2021-09-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1189,ACTUAL,1
2021-09-02T00:00:00-00:00,2021-09-02T01:00:00-00:00,0,2021-09-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5113,ACTUAL,2
2021-09-01T09:00:00-00:00,2021-09-01T10:00:00-00:00,0,2021-09-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3307,ACTUAL,2
2021-09-01T08:00:00-00:00,2021-09-01T09:00:00-00:00,0,2021-09-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3378,ACTUAL,2
2021-09-02T06:00:00-00:00,2021-09-02T07:00:00-00:00,0,2021-09-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3751,ACTUAL,2
2021-09-02T05:00:00-00:00,2021-09-02T06:00:00-00:00,0,2021-09-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4054,ACTUAL,2
2021-09-01T14:00:00-00:00,2021-09-01T15:00:00-00:00,0,2021-09-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3648,ACTUAL,2
2021-09-01T13:00:00-00:00,2021-09-01T14:00:00-00:00,0,2021-09-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3591,ACTUAL,2
2021-09-02T04:00:00-00:00,2021-09-02T05:00:00-00:00,0,2021-09-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4366,ACTUAL,2
2021-09-01T16:00:00-00:00,2021-09-01T17:00:00-00:00,0,2021-09-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3715,ACTUAL,2
2021-09-01T17:00:00-00:00,2021-09-01T18:00:00-00:00,0,2021-09-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3849,ACTUAL,2
2021-09-01T12:00:00-00:00,2021-09-01T13:00:00-00:00,0,2021-09-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3502,ACTUAL,2
2021-09-01T10:00:00-00:00,2021-09-01T11:00:00-00:00,0,2021-09-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3282,ACTUAL,2
2021-09-01T07:00:00-00:00,2021-09-01T08:00:00-00:00,0,2021-09-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3501,ACTUAL,2
2021-09-01T11:00:00-00:00,2021-09-01T12:00:00-00:00,0,2021-09-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3325,ACTUAL,2
2021-09-01T22:00:00-00:00,2021-09-01T23:00:00-00:00,0,2021-09-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4836,ACTUAL,2
2021-09-01T20:00:00-00:00,2021-09-01T21:00:00-00:00,0,2021-09-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4532,ACTUAL,2
2021-09-01T19:00:00-00:00,2021-09-01T20:00:00-00:00,0,2021-09-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4308,ACTUAL,2
2021-09-01T18:00:00-00:00,2021-09-01T19:00:00-00:00,0,2021-09-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4159,ACTUAL,2
2021-09-02T03:00:00-00:00,2021-09-02T04:00:00-00:00,0,2021-09-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4627,ACTUAL,2
