INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2019-11-06T01:00:00-00:00,2019-11-06T02:00:00-00:00,0,2019-11-05,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3466,ACTUAL,1
2019-11-06T06:00:00-00:00,2019-11-06T07:00:00-00:00,0,2019-11-05,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2665,ACTUAL,1
2019-11-06T00:00:00-00:00,2019-11-06T01:00:00-00:00,0,2019-11-05,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3422,ACTUAL,1
2019-11-06T03:00:00-00:00,2019-11-06T04:00:00-00:00,0,2019-11-05,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3282,ACTUAL,1
2019-11-06T05:00:00-00:00,2019-11-06T06:00:00-00:00,0,2019-11-05,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2886,ACTUAL,1
2019-11-05T23:00:00-00:00,2019-11-06T00:00:00-00:00,0,2019-11-05,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3281,ACTUAL,1
2019-11-06T02:00:00-00:00,2019-11-06T03:00:00-00:00,0,2019-11-05,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3357,ACTUAL,1
2019-11-06T07:00:00-00:00,2019-11-06T08:00:00-00:00,0,2019-11-05,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2523,ACTUAL,1
2019-11-06T04:00:00-00:00,2019-11-06T05:00:00-00:00,0,2019-11-05,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3117,ACTUAL,1
2019-11-05T20:00:00-00:00,2019-11-05T21:00:00-00:00,0,2019-11-05,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2718,ACTUAL,1
2019-11-05T21:00:00-00:00,2019-11-05T22:00:00-00:00,0,2019-11-05,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2901,ACTUAL,1
2019-11-05T22:00:00-00:00,2019-11-05T23:00:00-00:00,0,2019-11-05,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3085,ACTUAL,1
2019-11-06T01:00:00-00:00,2019-11-06T02:00:00-00:00,0,2019-11-05,18,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1286,ACTUAL,2
2019-11-05T22:00:00-00:00,2019-11-05T23:00:00-00:00,0,2019-11-05,15,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1194,ACTUAL,2
2019-11-05T23:00:00-00:00,2019-11-06T00:00:00-00:00,0,2019-11-05,16,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1205,ACTUAL,2
2019-11-06T02:00:00-00:00,2019-11-06T03:00:00-00:00,0,2019-11-05,19,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1267,ACTUAL,2
2019-11-06T03:00:00-00:00,2019-11-06T04:00:00-00:00,0,2019-11-05,20,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1230,ACTUAL,2
2019-11-05T20:00:00-00:00,2019-11-05T21:00:00-00:00,0,2019-11-05,13,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1173,ACTUAL,2
2019-11-06T06:00:00-00:00,2019-11-06T07:00:00-00:00,0,2019-11-05,23,0,ACTUAL,BANCSMUD,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1021,ACTUAL,2
