INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-10-02T03:00:00-00:00,2018-10-02T04:00:00-00:00,0,2018-10-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3759,ACTUAL,1
2018-10-01T14:00:00-00:00,2018-10-01T15:00:00-00:00,0,2018-10-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3325,ACTUAL,1
2018-10-02T02:00:00-00:00,2018-10-02T03:00:00-00:00,0,2018-10-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3749,ACTUAL,1
2018-10-02T04:00:00-00:00,2018-10-02T05:00:00-00:00,0,2018-10-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3747,ACTUAL,1
2018-10-01T17:00:00-00:00,2018-10-01T18:00:00-00:00,0,2018-10-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3392,ACTUAL,1
2018-10-01T20:00:00-00:00,2018-10-01T21:00:00-00:00,0,2018-10-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3463,ACTUAL,1
2018-10-01T23:00:00-00:00,2018-10-02T00:00:00-00:00,0,2018-10-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3470,ACTUAL,1
2018-10-02T00:00:00-00:00,2018-10-02T01:00:00-00:00,0,2018-10-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3539,ACTUAL,1
2018-10-01T11:00:00-00:00,2018-10-01T12:00:00-00:00,0,2018-10-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2901,ACTUAL,1
2018-10-02T05:00:00-00:00,2018-10-02T06:00:00-00:00,0,2018-10-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3602,ACTUAL,1
