INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,0,2021-03-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3376,ACTUAL,1
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,0,2021-03-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2965,ACTUAL,1
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,0,2021-03-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3668,ACTUAL,1
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,0,2021-03-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2257,ACTUAL,1
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,0,2021-03-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2461,ACTUAL,1
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,0,2021-03-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3180,ACTUAL,1
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,0,2021-03-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2733,ACTUAL,1
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,0,2021-03-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2421,ACTUAL,1
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,0,2021-03-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2891,ACTUAL,1
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,0,2021-03-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2775,ACTUAL,1
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,0,2021-03-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3076,ACTUAL,1
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,0,2021-03-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3162,ACTUAL,1
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,0,2021-03-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3066,ACTUAL,1
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,0,2021-03-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3020,ACTUAL,1
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,0,2021-03-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2181,ACTUAL,1
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,0,2021-03-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2663,ACTUAL,1
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,0,2021-03-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2792,ACTUAL,1
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,0,2021-03-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3726,ACTUAL,1
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,0,2021-03-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2677,ACTUAL,1
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,0,2021-03-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2255,ACTUAL,1
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,0,2021-03-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3318,ACTUAL,1
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,0,2021-03-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2813,ACTUAL,1
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,0,2021-03-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2876,ACTUAL,1
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,0,2021-03-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2187,ACTUAL,1
2021-03-02T04:00:00-00:00,2021-03-02T05:00:00-00:00,0,2021-03-01,21,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1794,ACTUAL,2
2021-03-02T01:00:00-00:00,2021-03-02T02:00:00-00:00,0,2021-03-01,18,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1986,ACTUAL,2
2021-03-01T12:00:00-00:00,2021-03-01T13:00:00-00:00,0,2021-03-01,5,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1696,ACTUAL,2
2021-03-01T18:00:00-00:00,2021-03-01T19:00:00-00:00,0,2021-03-01,11,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1735,ACTUAL,2
2021-03-01T22:00:00-00:00,2021-03-01T23:00:00-00:00,0,2021-03-01,15,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1708,ACTUAL,2
2021-03-02T03:00:00-00:00,2021-03-02T04:00:00-00:00,0,2021-03-01,20,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1890,ACTUAL,2
2021-03-02T05:00:00-00:00,2021-03-02T06:00:00-00:00,0,2021-03-01,22,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1665,ACTUAL,2
2021-03-02T07:00:00-00:00,2021-03-02T08:00:00-00:00,0,2021-03-01,24,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1505,ACTUAL,2
2021-03-01T21:00:00-00:00,2021-03-01T22:00:00-00:00,0,2021-03-01,14,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1690,ACTUAL,2
2021-03-02T02:00:00-00:00,2021-03-02T03:00:00-00:00,0,2021-03-01,19,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1944,ACTUAL,2
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,0,2021-03-01,3,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1469,ACTUAL,2
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,0,2021-03-01,4,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1552,ACTUAL,2
2021-03-01T08:00:00-00:00,2021-03-01T09:00:00-00:00,0,2021-03-01,1,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1452,ACTUAL,2
2021-03-01T14:00:00-00:00,2021-03-01T15:00:00-00:00,0,2021-03-01,7,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1915,ACTUAL,2
2021-03-01T19:00:00-00:00,2021-03-01T20:00:00-00:00,0,2021-03-01,12,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1707,ACTUAL,2
2021-03-01T16:00:00-00:00,2021-03-01T17:00:00-00:00,0,2021-03-01,9,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1825,ACTUAL,2
2021-03-02T06:00:00-00:00,2021-03-02T07:00:00-00:00,0,2021-03-01,23,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1568,ACTUAL,2
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,0,2021-03-01,2,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1441,ACTUAL,2
2021-03-01T13:00:00-00:00,2021-03-01T14:00:00-00:00,0,2021-03-01,6,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1871,ACTUAL,2
2021-03-01T17:00:00-00:00,2021-03-01T18:00:00-00:00,0,2021-03-01,10,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1774,ACTUAL,2
2021-03-01T20:00:00-00:00,2021-03-01T21:00:00-00:00,0,2021-03-01,13,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1690,ACTUAL,2
2021-03-01T23:00:00-00:00,2021-03-02T00:00:00-00:00,0,2021-03-01,16,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1802,ACTUAL,2
2021-03-01T15:00:00-00:00,2021-03-01T16:00:00-00:00,0,2021-03-01,8,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1882,ACTUAL,2
2021-03-02T00:00:00-00:00,2021-03-02T01:00:00-00:00,0,2021-03-01,17,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1892,ACTUAL,2
2021-03-01T09:00:00-00:00,2021-03-01T10:00:00-00:00,0,2021-03-01,2,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,213,ACTUAL,3
2021-03-01T10:00:00-00:00,2021-03-01T11:00:00-00:00,0,2021-03-01,3,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,211,ACTUAL,3
2021-03-01T11:00:00-00:00,2021-03-01T12:00:00-00:00,0,2021-03-01,4,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,212,ACTUAL,3
