9/16/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50
Renewables,4180,4179,4220,4236,4236,4227,4199,4165,4099,4077,4077,4066,4108,4141,4175,4222,4226,4226,4245,4221,4206,4208,4249,4257,4282,4260,4269,4258,4239,4229,4195,4205,4207,4152,4137,4132,4143,4183,4180,4150,4098,4014,3923,3870,3860,3847,3832,3833,3892,3951,3948,3904,3831,3822,3797,3804,3820,3790,3743,3710,3627,3563,3517,3483,3462,3430,3392,3374,3359,3370,3369,3362,3390,3389,3363,3343,3364,3350,3366,3398,3454,3492,3543,3616,3777,3952,4115,4329,4449,4609,4726,5009,5323,5805,6367,6716,7066,6995,7429,7674,8151,8480,8691,9036,9257,9527,9955,9980,10146,10471,10449,10835,11236,11767,12250,12184,12075,12206,12262,12326,12256,12281,12506,12552,12552,12569,12569,12569,12571,12954,12831,12490,12553,12737,12700,12598,12309,12181,12062,11884,11822,11997,12014,11916,11944,12018,12097,12016,11967,11798,11794,11821,11831,12105,12062,12392,12532,12332,12179,12023,11782,11638,11591,11414,11386,11409,11406,11764,11784,11891,11857,11978,11972,12174,12552,12321,11732,11465,11625,11682,11921,12044,12057,12235,12671,12883,12665,12465,12355,12521,12626,12323,12337,12508,12391,12453,12270,12512,12669,12653,12641,12494,12226,12029,11821,11677,11446,11125,10761,10558,10365,9938,9558,9192,8802,8369,8025,7637,7214,6874,6572,6290,6101,5942,5814,5684,5554,5486,5438,5392,5402,5408,5394,5434,5441,5458,5499,5492,5517,5549,5592,5649,5678,5682,5692,5714,5744,5761,5766,5764,5762,5743,5733,5717,5708,5675,5658,5693,5709,5712,5668,5636,5619,5531,5419,5324,5305,5302,5331,5325,5258,5250,5238,5202,5173,5203,5242,5308,5340,5326,5357,5349,5358,5374,5432,5487,5560
Natural gas,8324,8180,8085,8108,8127,8074,8036,7939,7870,7831,7765,7793,7820,7840,7873,7744,7457,7223,7051,7058,7143,7207,7089,7030,7027,6987,6956,6913,6908,6903,6886,6880,6859,6866,6844,6857,6838,6835,6841,6821,6805,6819,6856,6836,6795,6799,6783,6834,6847,6684,6706,6705,6787,6816,6827,6965,6998,7004,7085,7132,7170,7211,7247,7303,7298,7371,7431,7461,7580,7672,7729,7825,7788,7900,7940,7908,8069,8100,8153,8320,8327,8336,8326,8325,8287,8338,8420,8388,8423,8378,8402,8141,7937,7797,7592,7454,7488,7446,7302,7247,7109,7124,7192,7176,7145,6998,6955,6778,6918,6847,6648,6323,6221,6033,5912,5931,5958,6048,6095,5971,6084,5908,5867,5905,5885,5885,5885,5885,5885,5798,5798,5908,5677,6090,6041,6041,6122,6291,6293,6505,7013,6947,6989,7033,7045,7063,6999,7103,7055,7009,7088,6636,6397,6474,6595,6483,6537,6803,6807,7011,7288,7383,7436,7525,7491,7444,7408,7326,7328,7488,7293,7228,7455,7775,7984,8078,8212,8462,8581,8630,8687,8692,8992,8969,8888,8775,8591,8725,9095,9268,9327,9304,9293,9269,9339,9219,9041,8834,8723,8787,8718,8877,8948,9001,8989,9246,9200,9097,9271,9084,9503,9667,9914,10105,10446,10580,10389,10149,10150,10156,10239,10465,10821,10749,10545,10635,10758,10910,10897,10836,10896,10992,11058,11063,11092,11072,11026,10983,10932,10881,10913,10880,10739,10691,10598,10456,10393,10320,10189,10178,10289,10039,9964,9834,9770,9854,9748,9652,9639,9590,9449,9299,9209,9227,9345,9313,9292,9289,9030,8821,8590,8392,8200,8038,7972,7876,7730,7600,7580,7527,7466,7404,7406,7284,7288,7223,7176
Large hydro,2183,2200,2255,2141,2076,2069,2066,2064,2070,2063,2074,2062,2054,1955,2007,2092,2235,2335,2268,2157,2026,1986,1952,1943,1982,1978,1995,1982,1979,1972,1973,1973,1974,1977,1989,1973,1937,1878,1876,1875,1874,1881,1883,1893,1882,1886,1884,1905,1996,2075,2122,2136,2228,2318,2295,2207,2201,2191,2165,2189,2209,2244,2292,2376,2478,2577,2685,2714,2744,2744,2762,2738,2704,2886,3074,3031,3047,3117,3142,3124,3130,3132,3133,3130,3114,2914,2834,2839,2856,2859,2893,2884,2880,2851,2871,2868,2764,2536,2471,2436,2385,2329,2281,2275,2258,2124,2003,1979,2080,2145,2267,2208,2219,2190,2166,2093,2059,2022,2053,1953,1993,2090,2062,2072,2078,2078,2078,2078,2078,2085,2062,2106,2067,2041,1980,2038,2123,2130,2133,2076,1961,1982,2029,2042,1973,1936,1922,1976,2051,2103,2110,2432,2367,2312,2306,2303,2267,2300,2304,2316,2334,2321,2337,2357,2371,2411,2454,2384,2429,2588,2663,2744,2773,2478,2430,2355,2456,2361,2389,2373,2268,2123,2065,2041,2058,2056,1999,1924,1907,1869,1880,1896,1932,1979,1911,1896,2298,2398,2372,2385,2431,2432,2464,2503,2629,2697,2816,2869,2972,2990,2942,2889,2886,2903,2957,3074,3095,3250,3295,3285,3322,3338,3460,3629,3655,3679,3605,3647,3626,3572,3485,3491,3490,3467,3465,3468,3448,3422,3437,3421,3434,3292,3345,3368,3471,3467,3441,3397,3286,3181,3242,3165,3089,3162,3212,3157,3184,3091,3001,2942,2923,2915,2915,2853,2914,2964,2932,2979,2994,2988,2981,2933,2942,2859,2740,2648,2608,2595,2646,2640,2610,2529,2489,2389,2351,2349,2333
Imports,7744,7815,7818,7803,7841,7789,7737,7747,7771,7711,7660,7571,7416,7431,7393,7329,7319,7322,7308,7321,7332,7316,7330,7334,7223,7210,7184,7189,7178,7151,7153,7112,7069,7090,7073,7058,7056,7096,7147,7179,7224,7293,7322,7415,7451,7482,7500,7454,7316,7328,7349,7375,7404,7364,7306,7307,7380,7433,7520,7579,7730,7924,8174,8283,8327,8342,8308,8368,8397,8439,8506,8550,8726,8915,9029,9260,9366,9441,9422,9438,9497,9489,9510,9467,9401,9553,9615,9467,9365,9290,9185,9273,9185,8967,8606,8360,8087,8376,8316,8222,8022,7854,7710,7455,7328,7193,7013,7350,7119,6904,7071,6899,6786,6546,6170,6140,6396,6268,6228,6190,6133,6110,6044,6005,6010,6010,6010,6010,6010,5758,5542,5763,5670,5697,5880,5911,5944,5867,6077,6150,6112,6060,5898,5888,6011,6074,6124,6145,6258,6364,6292,6245,6473,6263,6261,6094,6017,6032,6143,6212,6350,6447,6584,6736,6837,6953,7130,6963,7059,6864,7055,6797,6690,6858,6635,6867,7098,7244,7166,7145,7014,6951,6806,6741,6428,6345,6764,6882,6855,6666,6546,6895,6866,6816,7026,7114,7034,6648,6630,6699,6683,6721,6950,7066,7246,7024,7245,7524,7725,7878,8017,8208,8404,8596,8616,8834,9201,9506,9806,10062,10205,10139,9874,10009,10168,10135,10213,10158,10204,10403,10561,10567,10566,10583,10583,10633,10614,10635,10647,10586,10427,10324,10266,10168,10090,10080,10056,9997,10042,10051,9760,9856,9836,9765,9602,9509,9443,9358,9372,9288,9295,9325,9226,9202,8980,8694,8564,8380,8336,8332,8475,8546,8590,8581,8590,8544,8490,8463,8307,8141,8046,8052,7966,7956,7852,7710,7559
Batteries,2,32,8,3,3,3,5,4,3,3,3,2,1,-27,-42,-33,0,0,0,0,-17,-7,0,4,23,0,10,4,13,6,6,5,6,19,20,0,0,0,-10,0,0,8,15,11,6,1,1,0,-7,-17,-5,0,1,0,-1,-3,35,42,7,6,0,1,1,1,1,0,-6,-9,-2,-16,-12,-14,-9,-2,5,19,19,19,3,-2,1,6,20,18,-12,-3,44,40,60,36,11,1,-6,-30,-32,-18,-23,22,35,7,-9,-13,-9,-15,-12,-14,-22,6,22,10,22,0,-3,-23,-15,-11,11,-10,-24,-22,-11,-27,-54,-53,-54,-54,-54,-54,-54,-61,-69,12,25,-46,-68,-9,37,25,15,24,23,-47,-29,-7,-44,-51,-54,-57,-29,8,10,5,4,-5,0,0,-23,4,9,4,0,-6,0,29,1,-8,-4,-22,-19,-41,10,0,-26,-46,-79,-27,19,25,20,-37,-4,-27,-27,-29,-32,-32,-5,79,23,-16,-28,48,77,-6,-27,-24,-9,-9,-23,-21,-8,-11,1,20,14,-23,-30,7,41,27,-13,1,44,37,26,30,10,11,11,2,14,18,11,5,4,35,0,2,2,0,0,0,-2,-14,-20,-7,-4,-4,-2,-2,-3,1,4,5,1,-7,-10,-10,-5,3,19,-1,37,45,20,17,0,-4,-22,-7,0,-5,-10,-37,-7,13,19,24,17,8,0,-16,-7,-19,0,-3,17,22,9,4,-14,-29,-37,-46,-41,-44,-53
Nuclear,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2251,2251,2252,2252,2253,2253,2253,2253,2254,2253,2254,2253,2253,2252,2252,2252,2253,2253,2254,2254,2253,2253,2253,2253,2253,2253,2252,2253,2253,2252,2253,2253,2253,2253,2252,2252,2253,2252,2252,2252,2252,2251,2252,2251,2251,2251,2251,2253,2253,2252,2252,2252,2252,2252,2252,2252,2253,2253,2252,2251,2252,2251,2252,2251,2252,2252,2254,2252,2253,2252,2253,2252,2253,2252,2253,2253,2252,2252,2252,2253,2253,2253,2254,2252,2252,2252,2252,2252,2251,2252,2252,2252,2251,2251,2251,2250,2251,2251,2250,2251,2250,2251,2251,2250,2250,2250,2249,2249,2250,2249,2250,2250,2250,2250,2250,2250,2249,2250,2248,2249,2249,2250,2249,2250,2251,2250,2251,2251,2251,2251,2252,2252,2254,2253,2254,2254,2254,2253,2254,2252,2251,2249,2249,2248,2247,2247,2246,2246,2247,2246,2246,2246,2245,2246,2246,2245,2245,2244,2245,2245,2245,2245,2246,2245,2245,2245,2244,2244,2246,2244,2245,2245,2245,2246,2245,2245,2246,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2244,2245,2246,2245,2245,2245,2245,2245,2245,2245,2247,2246,2246,2244,2245,2244,2243,2244,2243,2242,2242,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2242,2244,2243,2244,2244,2244,2244,2244,2244,2244,2245,2245,2245,2244,2244,2245,2245,2245,2247,2246,2245,2246,2247,2247,2247,2247,2248,2248,2248,2248,2248,2248,2249,2249,2249,2249,2249,2249,2249,2250,2251,2251,2251,2251,2252,2250,2250,2251,2250,2250,2250,2251,2250,2251,2250
Coal,18,18,18,18,18,17,17,17,17,17,18,17,17,17,17,17,18,18,18,18,18,17,18,18,18,18,19,19,18,18,18,18,18,18,18,17,18,19,19,18,18,19,21,20,20,20,20,20,19,19,19,20,19,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,19,20,20,19,19,19,22,23,23,23,22,21,22,22,20,19,20,20,20,19,19,19,19,19,19,19,20,20,20,19,20,19,20,21,20,20,20,20,22,22,22,21,21,20,20,20,20,21,20,20,20,21,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,20,21,21,20,20,20,20,21,21,20,20,19,20,20,20,20,20,20,19,20,20,20,21,21,21,21,20,21,19,22,23,17,12,13,14,14,15,17,17,18,18,18,18,18,18,19,20,20,21,21,21,21,21,21,20,20,20,21,20,20,20,20,20,20,20,20,20,20,21,20,21,21,21,21,21,21,21,20,20,20,21,20,20,20,20,21,19,20,19,20,19,19,20,20,20,19,19,19,20,20,19,19,19,18,18,18,16,17,17,16,16,17,16,16,17,16,16,16,15,15,16,16,16,16,17,17,18,17,17,17,17,17,17,16,16,16,17,17,17,17,17,17,16,16,16,15,16
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
