11/10/2018,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Renewables,1983,1961,1944,1945,1943,1948,1949,1952,1952,1952,1954,1958,1954,1949,1948,1947,1948,1950,1956,1964,1963,1957,1956,1957,1962,1972,1988,1992,1999,2003,2005,2011,2025,2060,2073,2056,2047,2037,2042,2047,2050,2060,2076,2079,2072,2067,2059,2042,2040,2043,2050,2055,2058,2052,2040,2033,2029,2027,2030,2039,2054,2065,2083,2116,2118,2136,2144,2153,2169,2168,2180,2186,2201,2209,2216,2220,2232,2265,2339,2433,2564,2731,2942,3184,3478,3799,4125,4448,4784,5129,5465,5794,6154,6503,6880,7242,7588,7926,8245,8523,8781,8989,9186,9377,9535,9650,9733,9827,9919,10009,10070,10112,10156,10181,10182,10177,10186,10120,10070,10058,10081,10166,10153,10179,10169,10166,10183,10225,10235,10253,10278,10282,10269,10140,10141,10163,10207,10224,10253,10324,10343,10367,10392,10384,10364,10357,10332,10285,10298,10302,10277,10238,10262,10280,10283,10262,10264,10260,10278,10309,10324,10301,10293,10273,10235,10160,10068,10009,9947,9881,9787,9699,9625,9548,9456,9363,9246,9096,8925,8743,8556,8346,8116,7837,7539,7202,6831,6444,6083,5740,5384,5053,4723,4403,4175,3936,3752,3605,3483,3393,3313,3264,3233,3234,3268,3317,3386,3408,3455,3471,3417,3366,3326,3293,3277,3282,3296,3314,3315,3307,3330,3335,3327,3327,3320,3329,3351,3378,3390,3389,3407,3413,3399,3383,3363,3342,3329,3329,3350,3368,3371,3368,3364,3385,3412,3461,3507,3535,3526,3525,3512,3489,3507,3491,3480,3481,3485,3475,3461,3452,3436,3418,3412,3424,3435,3419,3394,3368,3336,3312,3317,3326,3341,3340,3349,3323,3291,3281,3290,3298,3285,3273,3270,3277,3273,3285,3317,3353
Natural gas,10614,10498,10492,10339,10058,9903,9898,9909,9884,9834,9765,9760,9781,9834,9967,9935,9859,9786,9747,9687,9651,9661,9690,9667,9998,10071,10116,10095,10016,10013,9987,9941,9932,9968,9940,9954,9983,10109,10160,10159,10148,10162,10121,10147,10165,10162,10173,10173,10148,10086,10013,9973,9974,10038,10043,10050,10068,10105,10239,10265,10238,10246,10135,10123,10189,10229,10268,10388,10503,10653,10699,10704,10679,10692,10630,10584,10527,10433,10305,10196,10121,10080,9895,9781,9844,9795,9711,9560,9420,9317,9189,8948,8642,8436,8252,8075,7996,7827,7636,7417,7267,7162,7124,7148,6968,6845,6803,6648,6462,6410,6345,6178,6119,6093,6134,5944,5733,5734,5534,5556,5468,5314,5339,5293,5267,5279,5284,5247,5245,5205,5115,5133,5132,5195,5201,5223,5193,5167,5093,5077,5048,5054,5029,5070,5075,5148,5423,5453,5467,5385,5423,5486,5404,5370,5359,5428,5404,5374,5343,5350,5385,5442,5438,5417,5386,5460,5560,5701,5761,5812,5675,5654,5718,5826,5889,5954,6046,6097,6176,6327,6507,6725,6737,7185,7592,7923,8368,8813,9056,9351,9429,9539,9707,9868,9836,10222,10513,10732,10872,11121,11319,11364,11345,11309,11328,11287,11250,11306,11356,11400,11465,11579,11557,11566,11545,11493,11470,11231,10956,11032,11002,11099,11073,11021,10980,11019,11021,11191,11304,11391,11485,11503,11482,11449,11442,11446,11406,11366,11329,11330,11341,11210,11193,11262,11288,11288,11249,11171,11140,11099,11050,11069,11073,11115,11323,11310,11171,11084,10985,10928,10876,10737,10658,10641,10609,10511,10651,10720,10615,10543,10517,10436,10326,10254,10131,10089,10099,10112,10135,10068,10001,9865,9767,9632,9511,9387,9316,9286
Large hydro,1109,1211,1282,1321,1364,1303,1277,1337,1350,1348,1353,1341,1239,1001,913,907,915,901,890,887,886,893,886,770,567,583,597,592,578,572,567,562,559,574,570,575,575,593,604,606,601,604,606,598,602,602,600,608,611,648,636,646,649,671,693,706,703,704,705,708,730,819,894,916,917,928,929,927,923,921,913,932,956,1135,1238,1242,1252,1249,1257,1263,1263,1270,1271,1261,1195,1072,1047,1042,1027,1025,1022,1044,1038,1044,1032,1007,952,698,598,605,617,609,614,626,643,650,661,657,645,697,805,766,666,653,612,779,893,1041,973,942,1034,961,936,991,969,957,928,924,919,918,909,936,1030,981,982,1030,990,1054,1008,968,986,1028,944,964,1058,924,878,888,887,875,887,942,975,970,969,990,988,982,990,995,1007,1032,1105,1109,1119,1117,1106,1102,1099,1179,1268,1281,1307,1309,1307,1290,1347,1385,1410,1413,1459,1568,1521,1322,1304,1307,1304,1302,1304,1337,1397,1409,1495,1812,1910,1888,1838,1865,1912,1756,1723,1815,1929,1920,1935,1900,1912,1921,1998,1944,1927,2005,1992,1984,2002,2024,1986,2019,2046,2054,2042,2048,2061,2050,2047,2062,2061,2055,2050,2040,2038,2036,2030,2028,2027,2026,2024,2022,2025,2026,2008,1947,1942,1943,1942,1943,1938,1920,1921,1918,1917,1915,1868,1700,1598,1586,1580,1681,1686,1657,1640,1615,1642,1621,1625,1456,1430,1430,1380,1355,1340,1334,1332,1333,1331,1331,1256,1313,1348,1340,1369,1330,1309,1310,1309,1312,1320,1297
Imports,5865,5867,5844,5929,6033,6090,6100,6024,5969,5972,5966,5880,5829,5942,5922,5921,5926,5957,5937,5937,5904,5883,5799,5886,6026,5927,5817,5804,5848,5810,5812,5816,5802,5703,5665,5619,5580,5464,5396,5370,5356,5314,5314,5296,5282,5277,5294,5293,5332,5432,5549,5592,5598,5538,5512,5550,5551,5534,5449,5444,5507,5555,5649,5644,5644,5630,5624,5551,5497,5444,5497,5549,5592,5637,5642,5665,5704,5722,5826,5865,5804,5733,5641,5554,5337,5299,5171,5147,5012,4891,4675,4610,4601,4437,4288,4090,3878,3903,4055,4060,3930,3870,3698,3523,3509,3508,3487,3498,3538,3524,3511,3592,3637,3675,3657,3516,3389,3347,3449,3496,3490,3584,3619,3590,3615,3626,3624,3602,3587,3572,3608,3629,3483,3513,3528,3455,3460,3462,3438,3465,3457,3426,3472,3432,3314,3299,3233,3238,3173,3240,3266,3198,3155,3176,3227,3215,3231,3225,3242,3264,3214,3194,3149,3179,3208,3276,3342,3329,3342,3352,3494,3604,3589,3597,3665,3834,3907,3978,4073,4156,4216,4088,4224,4326,4372,4423,4422,4511,4689,4819,5061,5349,5583,5554,5739,5683,5769,5803,5830,5918,6065,6169,6198,6423,6623,6824,7055,7153,7128,7189,7275,7217,7239,7318,7355,7359,7403,7567,7645,7597,7583,7488,7468,7479,7462,7386,7345,7106,6949,6814,6666,6578,6560,6571,6567,6554,6521,6516,6479,6401,6326,6426,6419,6301,6179,6099,6065,6045,6035,6044,6043,5993,5900,5938,5868,5835,5887,5811,5741,5782,5799,5884,5848,5732,5607,5641,5511,5371,5414,5425,5388,5353,5337,5322,5328,5277,5223,5211,5074,5054,5028,5068,5090,5112,5150,5151,5096,4996
Batteries,-22,39,3,22,88,86,19,-5,-13,-14,-12,-9,-2,-2,-3,-4,-4,-4,-4,-4,-4,-6,-7,-2,-7,-8,-2,-2,-2,-2,-2,-2,-6,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6,-5,-4,-2,-2,-2,-3,-3,-2,-3,-4,0,0,1,5,5,7,7,-3,-13,-26,-20,-19,-12,-6,-6,0,-6,-1,11,14,16,49,4,-15,-18,-9,-6,-25,-46,-45,-33,-28,-27,-29,-25,-15,-6,0,-4,-5,-5,-5,-6,-5,-9,-27,-27,-14,-21,-27,-27,-22,-22,-26,-9,-26,-20,-25,-4,6,10,9,12,21,22,16,2,1,7,19,19,21,27,23,24,24,26,22,0,-1,1,2,4,2,-12,-40,-33,-39,-30,-30,-30,-30,-30,-30,-19,-22,-32,-37,-33,-30,-13,-18,-20,-10,-10,-10,-10,-32,-28,-24,10,20,14,6,-24,-26,-21,-2,-22,-26,-5,13,47,26,39,5,-2,22,24,13,53,46,10,1,-27,-38,-30,-21,-25,-27,-20,-2,2,-3,6,10,13,14,14,14,14,14,14,14,14,10,36,54,67,41,38,34,34,41,32,24,15,4,-6,-8,3,8,13,-2,-12,2,-4,-8,-3,2,-2,-2,14,5,9,-12,1,6,3,3,-4,-12,-3,-37,-37,-37,-20,-1,-24,-35,-25,-19,-19,4,52,38,24,17,9,-3,-3,-7,-13,-15,-15,-12,-10,-7,-4,-3,-2,-3,-6,-6,-6,-6,-6
Nuclear,2223,2222,2222,2222,2221,2222,2223,2222,2222,2222,2221,2222,2221,2220,2221,2221,2222,2222,2222,2223,2222,2221,2222,2222,2222,2222,2222,2222,2222,2222,2223,2222,2223,2222,2222,2222,2222,2221,2222,2223,2222,2221,2220,2221,2221,2223,2223,2225,2224,2224,2224,2223,2223,2224,2225,2225,2225,2225,2226,2225,2226,2226,2226,2226,2227,2226,2227,2228,2228,2228,2228,2228,2229,2228,2228,2229,2229,2229,2229,2228,2227,2227,2227,2227,2226,2227,2226,2227,2227,2228,2228,2227,2228,2227,2228,2227,2229,2227,2227,2227,2228,2227,2228,2227,2229,2227,2228,2228,2228,2227,2228,2228,2228,2228,2229,2229,2229,2230,2230,2230,2230,2231,2230,2230,2232,2230,2230,2231,2232,2232,2232,2231,2231,2228,2228,2227,2226,2227,2226,2225,2226,2225,2225,2224,2225,2225,2225,2223,2225,2225,2221,2222,2223,2222,2224,2221,2222,2221,2221,2222,2222,2221,2222,2222,2222,2222,2221,2220,2221,2221,2221,2220,2221,2221,2221,2222,2222,2222,2222,2222,2221,2221,2222,2222,2221,2221,2221,2221,2221,2221,2220,2220,2221,2220,2219,2220,2219,2220,2219,2221,2219,2219,2220,2219,2219,2219,2220,2220,2220,2220,2219,2219,2219,2219,2219,2219,2218,2219,2220,2219,2218,2219,2219,2219,2219,2218,2219,2219,2221,2219,2219,2220,2221,2221,2222,2222,2223,2223,2223,2222,2223,2221,2222,2222,2221,2221,2221,2222,2221,2221,2221,2221,2221,2221,2221,2221,2220,2222,2220,2221,2222,2222,2222,2221,2222,2221,2221,2220,2221,2223,2222,2223,2222,2221,2221,2222,2221,2221,2222,2221,2221,2222,2222,2222,2223,2221,2222,2222
Coal,25,26,26,26,25,24,23,24,23,23,24,24,24,24,24,24,23,23,23,23,24,24,23,23,23,24,23,23,23,23,23,23,24,23,24,24,24,23,23,22,22,22,22,23,24,24,24,24,24,24,24,24,23,24,24,25,25,25,25,25,25,25,25,24,24,24,23,24,24,25,24,24,24,24,25,25,25,24,25,25,28,28,26,25,22,23,25,25,25,26,25,25,25,25,26,25,25,25,26,26,26,26,27,27,27,28,28,28,28,28,27,28,28,28,28,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,26,25,25,26,25,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,25,26,26,26,26,26,26,26,25,24,23,24,24,24,24,24,24,23,23,23,24,24,24,24,23,24,24,24,25,24,25,25,25,25,24,24,24,24,25,24,24,24,24,24,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,23,24,23,23,23,23,23,23,23,23,23,22,22,22,21,22,21,22,22,23,23,22,22,21,22,23,24,25,24,24,23,22,23,25,24,23,23,24,24,24,27,25,24,24,24,24,24,25,24,24
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
