4/17/2018,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Renewables,3672,3750,3723,3756,3763,3748,3715,3690,3681,3665,3642,3666,3683,3642,3615,3625,3620,3624,3598,3554,3548,3573,3555,3532,3520,3521,3507,3451,3421,3428,3435,3469,3520,3531,3561,3576,3608,3598,3672,3700,3695,3659,3637,3605,3603,3648,3754,3865,4049,4204,4339,4463,4591,4720,4816,4920,4989,5001,5032,5035,4988,4986,5069,5071,5059,5055,4990,4925,4838,4791,4759,4732,4733,4618,4762,4802,4802,4801,4864,4929,5031,5229,5354,5652,5924,6152,6465,6846,7155,7436,7734,8038,8339,8680,8950,9220,9616,9809,10056,10033,10441,10615,10769,10885,11022,11169,11062,11053,11063,10998,11010,10919,11075,11059,11143,11426,11485,11482,11425,11389,11577,11787,11804,11842,11862,11859,11796,11878,11959,11996,12033,12057,11972,11910,11882,11558,11629,11762,11880,11949,11835,11906,11493,11406,11224,11248,11234,11141,11254,11409,11509,11641,11698,11783,11780,11846,11761,11774,11648,11562,11467,11453,11550,11629,11532,11427,11334,11550,11895,12296,12243,11905,11793,11754,11783,11857,11859,11834,11816,11870,11975,12006,11902,11855,11877,11807,11650,11539,11471,11311,11069,10909,10390,10017,10009,9984,9945,10033,10117,10121,10034,9714,9478,9280,9075,8930,8805,8819,8840,8927,8955,8960,9125,9249,9110,8749,8353,7957,7543,7087,6627,6182,5759,5374,5009,4628,4255,3931,3668,3480,3340,3261,3232,3195,3201,3241,3314,3349,3394,3432,3476,3527,3581,3622,3623,3629,3642,3618,3598,3595,3564,3512,3473,3411,3357,3309,3298,3274,3233,3201,3179,3163,3122,3056,3002,2935,2901,2850,2817,2806,2790,2777,2790,2805,2794,2784,2780,2776,2780,2771,2721,2728,2724,2751,2753,2725,2698,2668
Natural gas,4392,4242,4212,4192,4133,4162,4056,3956,3928,3897,3938,4015,4037,3926,3832,3769,3741,3745,3716,3723,3715,3708,3714,3712,3723,3688,3669,3677,3674,3690,3748,3792,3753,3786,3744,3730,3727,3694,3712,3646,3575,3554,3547,3541,3555,3541,3540,3551,3593,3556,3507,3450,3462,3478,3524,3551,3528,3536,3539,3566,3633,3803,3711,3635,3615,3650,3692,3848,4059,4253,4379,4375,4627,5082,5122,5172,5222,5197,5161,5040,4961,4923,4955,4834,4829,5004,5046,4968,4796,4764,4794,4644,4526,4389,4366,4431,4325,3852,3298,3254,3189,3088,2999,2877,2829,2690,2605,2568,2597,2625,2647,2669,2630,2607,2569,2540,2538,2509,2572,2538,2606,2457,2353,2319,2318,2426,2265,2230,2299,2314,2276,2297,2322,2247,2299,2291,2249,2248,2280,2273,2363,2290,2305,2348,2330,2363,2426,2385,2368,2279,2311,2304,2293,2258,2353,2322,2408,2330,2417,2414,2347,2356,2367,2364,2479,2520,2531,2512,2615,2509,2698,2767,2705,2753,2662,2636,2662,2677,2676,2667,2617,2724,2735,2802,2862,2885,2978,3062,3134,3202,3351,3393,3537,3487,3478,3549,3670,3661,3783,3972,4157,4315,4506,4560,4649,4633,4672,4608,4666,4708,4742,4745,4753,4865,5013,5014,5055,5081,5204,5434,5986,5871,5865,6018,6273,6696,7102,7308,7534,7623,7609,7710,7799,7896,7952,8045,8058,8294,8423,8560,8642,8788,8833,8660,8463,8450,8376,8187,8108,8140,8056,8077,8146,7957,7888,7902,7796,7831,7912,7740,7550,7491,7394,7356,7328,7242,7242,7253,7083,6923,6787,6633,6508,6342,6147,6125,5978,5669,5480,5392,5362,5246,5246,5140,5065,5070,5061,5138
Large hydro,3221,3110,3028,3002,2965,2995,2998,3009,3045,3029,3003,2993,2952,2958,2965,2965,2957,2966,2960,2965,2960,2954,2953,2957,2945,2959,2930,2951,2948,2931,2919,2907,2881,2879,2886,2901,2924,2859,2785,2779,2834,2865,2896,2904,2901,2900,2916,2872,2767,2799,2861,2931,2968,2927,2984,3097,3116,3113,3117,3141,3192,3373,3535,3578,3573,3603,3599,3556,3536,3515,3550,3507,3459,3574,3475,3454,3515,3568,3563,3575,3555,3539,3583,3551,3364,3120,3056,3164,3162,3032,2886,2937,2976,2995,2887,2932,2829,2912,3084,3102,3069,3014,2989,2885,2859,2897,2944,2976,2962,2906,2837,2839,2781,2779,2775,2697,2645,2513,2520,2525,2494,2569,2583,2625,2641,2664,2656,2557,2496,2475,2450,2411,2549,2504,2513,2549,2526,2476,2380,2305,2409,2450,2484,2578,2529,2473,2558,2559,2515,2353,2282,2275,2307,2254,2264,2283,2354,2328,2269,2347,2339,2339,2302,2274,2298,2326,2352,2355,2261,2061,1903,2051,2142,2201,2226,2159,2158,2191,2203,2248,2206,2303,2407,2421,2533,2559,2550,2513,2502,2493,2417,2359,2507,2594,2568,2515,2595,2571,2520,2502,2488,2557,2684,2710,2743,2731,2676,2682,2761,2802,2810,2710,2620,2746,2990,3107,3186,3281,3275,3525,3675,3802,3854,3914,3950,3953,3940,4007,4032,4179,4231,4240,4244,4241,4160,4146,4134,4186,4150,4094,4097,4030,4002,4010,4007,3970,3924,3920,3927,3927,3842,3823,3765,3713,3710,3672,3627,3574,3542,3576,3593,3569,3568,3564,3499,3281,3143,3161,3218,3211,3154,3164,3168,3163,3160,3161,3155,3104,3101,3125,3100,3050,3030,2988,2965,2952,2908,2897
Imports,8253,8417,8589,8588,8587,8489,8501,8557,8471,8462,8383,8204,8121,8212,8295,8306,8256,8207,8190,8148,8164,8087,8070,8052,8038,8007,8110,8083,8106,8041,7950,7884,7916,7886,7891,7845,7799,7850,7876,7903,7873,7899,7937,7942,7970,7965,7862,7780,7711,7679,7641,7548,7347,7229,7101,6960,6879,6954,7033,7103,7078,6981,6980,7053,7204,7308,7429,7517,7661,7678,7772,7964,8082,8010,8204,8339,8350,8378,8417,8595,8738,8708,8618,8537,8377,8327,8320,7992,7774,7646,7495,7278,7043,6625,6426,6002,5579,5734,5793,5721,5371,5300,5162,5127,5069,4886,4998,4911,4863,4950,4949,4895,4747,4742,4627,4476,4441,4484,4472,4398,4281,4079,4103,3994,3895,3859,3884,3835,3752,3742,3726,3647,3485,3569,3491,3755,3723,3693,3578,3504,3455,3355,3685,3566,3700,3642,3523,3533,3429,3472,3479,3328,3200,3134,3072,2996,2943,2945,2992,3022,3097,3088,3113,3066,3092,3071,3143,2946,2699,2542,2691,2774,2830,2849,2710,2697,2733,2776,2827,2784,2807,2710,2705,2697,2578,2630,2690,2779,2867,3021,3192,3389,3751,4095,4164,4234,4233,4140,4092,3986,3919,4101,4180,4314,4460,4553,4745,4827,4783,4747,4808,4936,5005,4860,4718,5041,5436,5680,6031,6172,5968,6544,6981,7274,7461,7466,7593,7750,7873,7974,8200,8343,8463,8578,8710,8892,9089,9028,8970,9020,9009,8908,8855,8941,9115,9143,9201,9322,9330,9274,9351,9353,9291,9459,9560,9505,9625,9568,9490,9509,9547,9564,9561,9490,9407,9472,9517,9332,9368,9364,9382,9358,9269,9276,9306,9201,9198,9397,9540,9484,9470,9498,9354,9357,9356,9312,9230,9099
Batteries,-8,2,3,-5,-18,-13,0,3,17,13,1,-8,-23,-18,-5,-7,-7,-5,0,0,0,0,0,-1,3,4,6,10,11,6,-6,-27,-57,-56,-42,-52,-45,-36,-39,-8,-3,0,0,-1,9,-1,-1,-5,-6,-6,-6,-5,-5,-5,-3,0,0,0,0,6,-13,4,38,38,38,39,37,29,8,1,-2,-21,-26,-14,-27,-27,-25,1,12,13,4,4,22,14,4,-20,21,-16,16,-40,-6,-26,23,9,-21,-28,-22,0,59,11,-13,-2,-5,-5,-5,-12,3,0,0,-9,-1,17,57,43,10,-8,-30,-25,-3,0,-8,-6,-1,-1,0,-9,-1,-24,-56,-51,-30,-11,-1,-1,6,33,6,-29,-25,-13,-8,-9,-6,-5,-5,-1,1,1,0,0,-1,-1,-7,-5,-4,-4,-1,-1,13,29,67,45,0,-23,-7,-7,7,7,-46,-49,-41,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,0,2,-1,-5,-7,-8,-7,-3,-2,-5,-8,-8,-6,-6,-3,-3,1,0,-1,-4,-4,-6,-3,-1,1,2,-5,-10,-6,-3,1,3,-1,1,9,26,3,25,31,41,44,46,43,64,59,6,-17,-22,-33,-41,-33,-32,-39,-10,-35,-35,-35,-13,50,22,6,6,6,6,0,-1,-3,-2,-7,28,55,52,48,8,-36,-19,-7,-41,-51,-32,-44,-35,-15,-5,-27,-23,-15,-12,-11,-8,-8,-7,-7,-3,0,0,0,0,-4,-2,-2,-2,-3,-4
Nuclear,2284,2284,2283,2283,2284,2284,2283,2282,2283,2282,2283,2282,2283,2282,2282,2281,2281,2281,2281,2281,2283,2282,2283,2282,2283,2283,2281,2283,2283,2283,2282,2282,2284,2282,2283,2283,2283,2283,2283,2282,2281,2281,2281,2281,2281,2281,2282,2282,2282,2281,2281,2281,2280,2281,2282,2281,2282,2282,2282,2283,2283,2284,2283,2283,2283,2283,2283,2284,2283,2284,2283,2283,2283,2283,2283,2282,2283,2282,2283,2283,2282,2283,2282,2283,2283,2283,2282,2283,2282,2283,2283,2282,2283,2283,2284,2285,2284,2284,2284,2284,2285,2284,2283,2284,2283,2282,2281,2282,2282,2281,2281,2281,2282,2282,2282,2281,2281,2281,2282,2281,2281,2281,2281,2281,2281,2281,2281,2282,2281,2281,2283,2283,2283,2283,2283,2282,2283,2282,2282,2282,2281,2281,2280,2280,2280,2280,2281,2281,2281,2280,2281,2281,2281,2281,2281,2282,2282,2280,2280,2281,2280,2281,2281,2281,2281,2282,2282,2281,2282,2282,2282,2281,2281,2281,2280,2281,2280,2280,2280,2279,2278,2280,2280,2280,2279,2280,2280,2280,2280,2281,2280,2281,2280,2280,2280,2280,2281,2281,2280,2281,2282,2282,2283,2283,2283,2283,2282,2283,2282,2282,2281,2281,2281,2281,2280,2280,2279,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2279,2280,2279,2280,2280,2281,2282,2282,2282,2281,2282,2282,2282,2282,2283,2282,2281,2281,2280,2280,2281,2280,2280,2280,2280,2280,2280,2280,2281,2280,2280,2281,2281,2280,2280,2280,2278,2279,2280,2280,2280,2280,2281,2281,2281,2281,2282,2281,2281,2282,2282,2282,2282,2282,2283,2283
Coal,4,5,5,4,4,4,3,3,2,3,5,6,6,5,6,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,4,5,4,5,4,4,5,4,4,5,4,4,3,3,3,3,4,4,4,4,3,5,5,4,4,4,4,4,5,5,6,6,5,5,5,4,4,5,6,6,5,5,5,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,3,3,5,6,5,5,4,4,5,5,4,4,5,4,4,4,3,4,4,4,3,3,3,4,4,4,4,5,5,5,4,5,4,2,2,2,5,6,6,6,6,6,5,4,4,6,6,5,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7,7,7,6,5,6,4,3,3,3,4,5,6,6,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
