12/4/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,24:00:00
Renewables,2872,2936,2936,2894,2843,2831,2820,2827,2856,2875,2860,2856,2858,2843,2827,2822,2805,2792,2804,2804,2779,2773,2754,2729,2705,2696,2671,2635,2619,2597,2575,2589,2586,2587,2597,2596,2588,2571,2571,2543,2517,2491,2475,2460,2438,2429,2437,2443,2445,2437,2450,2477,2476,2473,2467,2443,2422,2395,2355,2314,2338,2335,2320,2336,2358,2357,2351,2340,2361,2376,2392,2409,2405,2477,2518,2565,2556,2545,2528,2533,2562,2579,2618,2730,2908,3106,3377,3693,4058,4456,4875,5346,5797,6271,6769,7247,7718,8001,8328,8649,9004,9384,9705,9728,9980,10273,10341,10477,10632,10884,11029,11023,11061,11101,11126,11172,11186,11149,11168,11268,11284,11180,11142,11066,11039,11014,11103,11183,11148,10676,10472,10614,10721,10645,10660,10633,10506,10473,10470,10451,10475,10498,10488,10470,10451,10580,10640,10636,10640,10571,10523,10536,10674,10860,10821,10870,10932,10988,11018,11031,11032,11028,11018,11043,11033,10972,10999,10976,10926,10835,10771,10711,10714,10616,10520,10289,10097,9913,9747,9480,9252,9023,8759,8477,8029,7554,7064,6440,5912,5444,4982,4530,4014,3620,3282,2999,2726,2555,2365,2177,2119,2081,2080,2072,2045,2029,2009,2012,2025,2028,2024,2002,1918,1901,1880,1879,1884,1899,1924,1942,1952,1957,1977,1993,2002,2018,2019,2023,2017,2032,2043,2025,2035,2034,2040,2048,2049,2050,2046,2048,2040,2043,2042,2041,2039,2046,2045,2048,2049,2042,2044,2043,2030,2040,2076,2051,1989,1987,2017,2033,2034,2039,2046,2043,2043,2042,2028,2028,2030,2034,2035,2033,2020,2076,2080,2090,2092,2096,2091,2079,2098,2093,2095,2109,2114,2115,2144,2150,2159
Natural gas,9877,9813,9759,9676,9620,9576,9559,9564,9568,9491,9332,9218,9058,8955,8919,8839,8777,8780,8750,8730,8707,8708,8691,8687,8702,8707,8665,8547,8525,8630,8677,8663,8642,8591,8526,8534,8570,8588,8603,8525,8518,8594,8709,8872,8988,9016,9100,9096,9107,9242,9201,9181,9183,9314,9386,9435,9474,9607,9771,10008,10062,10083,10085,10201,10260,10450,10519,10696,10827,10897,10955,11028,11222,11457,11414,11415,11575,11470,11546,11663,11680,11807,11823,11826,11850,11832,11842,11759,11623,11465,11229,10798,10413,10090,9636,9317,9218,9187,9186,9075,8993,8871,8816,8901,8679,8411,8269,8129,8061,7894,7950,8022,7979,7999,7943,7946,7913,7904,7840,7884,7815,7715,7681,7670,7611,7511,7325,7173,7234,7391,7528,7490,7449,7244,6954,6911,6952,7001,7008,7027,7079,7095,7141,7239,7385,7404,7384,7349,7425,7454,7400,7338,7287,7285,7302,7263,7171,7076,7086,7037,6982,6967,7015,6991,6996,7004,6950,6954,6920,7002,7135,7196,7277,7435,7609,7820,8033,8137,8361,8389,8432,8401,8538,8656,8792,9019,9520,10004,10617,11131,11572,11876,12335,12544,12739,13045,13408,13671,13919,14159,14383,14726,15227,15274,15289,15249,15182,15318,15460,15566,15687,15568,15556,15732,15792,15748,15814,15967,15888,15902,15898,15923,15868,15770,15707,15634,15626,15627,15606,15602,15682,15772,15646,15531,15467,15341,15263,15258,15115,15080,14992,14988,14979,14922,14737,14666,14589,14529,14446,14393,14217,14199,14292,14154,13917,13505,13607,13890,13671,13512,13368,13399,13429,13273,13248,13205,13199,13129,12949,12758,12687,12575,12493,12427,12257,12082,11870,11528,11379,11485,11321,11206,11105,11086,11103,11134,11088,11069,10975
Large hydro,941,964,992,991,986,976,973,977,972,952,975,980,976,974,963,962,963,966,962,963,961,963,967,962,963,960,962,962,966,956,949,946,951,962,961,963,971,940,917,926,924,926,929,922,921,924,923,922,929,986,1014,1021,1021,1024,1018,1026,1037,1026,1023,1022,1030,1169,1247,1262,1261,1259,1250,1269,1290,1290,1291,1302,1323,1480,1609,1651,1660,1675,1674,1686,1693,1687,1677,1675,1641,1450,1395,1384,1384,1371,1345,1341,1352,1350,1369,1362,1367,1217,1084,1056,1030,1006,987,992,994,989,1001,998,992,878,807,813,814,816,820,809,805,804,804,794,780,756,741,743,741,745,751,767,768,769,777,774,768,773,803,805,789,778,776,773,769,763,760,766,766,770,777,787,787,790,790,793,770,736,731,729,777,883,931,927,942,935,924,927,938,957,951,972,998,994,977,988,1008,1000,1004,996,988,989,969,998,984,1072,1080,1037,1133,1176,1180,1169,1104,1114,1134,1150,1195,1392,1541,1542,1554,1581,1587,1588,1596,1569,1461,1563,1657,1777,1869,1873,1898,1899,1894,1853,1847,1853,1900,1890,1878,1778,1718,1704,1701,1699,1678,1682,1676,1692,1699,1699,1698,1653,1639,1606,1609,1601,1592,1593,1613,1635,1650,1656,1637,1630,1631,1649,1631,1584,1579,1577,1576,1574,1575,1567,1522,1439,1392,1402,1328,1290,1307,1317,1312,1310,1311,1307,1315,1316,1279,1278,1277,1276,1262,1249,1235,1229,1247,1241,1198,1117,1051,1036,1030,1021,1017,1011,1009,1001,995,985,977
Imports,7763,7663,7624,7665,7686,7644,7616,7552,7536,7526,7512,7518,7597,7684,7727,7726,7735,7698,7669,7657,7688,7653,7608,7595,7553,7598,7644,7734,7712,7630,7651,7623,7595,7607,7661,7652,7614,7587,7648,7702,7743,7680,7539,7422,7371,7324,7290,7308,7352,7304,7383,7413,7443,7350,7333,7389,7326,7302,7234,7145,7204,7261,7317,7284,7351,7258,7255,7233,7168,7186,7237,7260,7288,7294,7458,7593,7559,7650,7678,7704,7647,7705,7726,7675,7623,7726,7723,7586,7460,7284,7212,7296,7125,6952,6843,6714,6248,6169,6007,5806,5464,5291,4982,4907,4791,4614,4582,4452,4299,4198,3988,3924,3786,3639,3534,3418,3344,3272,3247,3223,3175,3222,3255,3263,3268,3320,3343,3314,3139,3429,3474,3387,3229,3433,3725,3768,3901,3883,3823,3802,3734,3776,3725,3597,3410,3291,3108,3099,3118,3148,3237,3317,3247,3094,3153,3160,3311,3182,3077,3169,3182,3226,3202,3264,3306,3353,3521,3596,3617,3629,3688,3770,3704,3827,3727,3885,4008,4123,4300,4534,4820,4997,5269,5690,5904,6138,6289,6488,6585,6661,6765,7001,7104,7065,7116,7239,7290,7326,7378,7497,7540,7495,7414,7643,7838,8058,8236,8327,8329,8275,8244,8385,8422,8352,8280,8360,8271,8077,8062,8064,8040,7982,7985,8035,8055,8078,8004,8026,7944,7956,7801,7737,7783,7835,7829,7923,7939,7872,7956,7897,7958,7867,7815,7770,7887,7901,7927,7914,7930,7918,8022,7944,7856,7993,8087,8110,8211,8130,8145,8201,8198,8059,7958,7943,7772,7709,7692,7659,7718,7762,7725,7768,7760,7703,7641,7731,7790,7976,8047,7845,7885,7937,7931,7825,7728,7632,7628,7636,7490
Batteries,26,18,16,16,19,20,4,26,-52,-23,9,15,14,-3,-7,-7,-10,-10,-10,-12,-15,-12,-7,-6,-7,-18,-21,-20,-4,-21,-43,-45,-40,-23,-21,-21,-21,-22,-23,-22,-21,-21,-21,-21,-25,-21,-26,-25,-26,-23,-18,-13,-11,-8,-11,5,16,4,-8,-19,-36,-13,-3,-11,0,-25,-25,1,9,9,10,37,2,-30,-62,-72,-17,10,11,37,39,26,28,18,23,41,46,46,45,43,-21,24,37,11,53,37,88,20,72,55,20,-37,1,5,-8,-22,-9,-9,26,-24,-9,-18,9,-11,-32,-32,-48,-15,-15,-67,-67,-17,-18,2,-9,-20,-10,-9,15,-11,-11,-9,14,-15,-8,-43,-38,-38,-15,-33,-63,-82,-77,-65,-39,-43,0,-14,-27,-17,-23,-23,-23,-30,-25,-23,-62,-23,-33,-67,-20,-22,-36,-17,-49,-51,-78,-31,-33,-24,-26,4,48,-26,27,-38,-43,-21,-73,-27,-56,4,-79,-83,39,27,23,-11,-8,-10,-12,-10,8,24,13,-7,1,15,17,23,28,13,-2,34,19,-9,19,41,44,45,57,51,47,26,41,53,62,42,36,35,33,30,30,35,35,31,29,29,28,29,40,9,23,9,8,15,11,6,6,6,6,22,27,29,28,26,20,18,17,16,14,12,-14,-17,10,71,-20,-29,21,0,-1,-9,-20,-7,-5,15,24,23,6,8,-11,-5,-36,-31,-25,-9,1,5,29,37,12,28,16,6,2,-15,-65,-77,-25
Nuclear,1142,1142,1142,1143,1142,1142,1143,1143,1143,1142,1142,1141,1141,1141,1141,1141,1141,1141,1141,1142,1142,1141,1142,1142,1142,1142,1142,1142,1142,1142,1142,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1144,1144,1143,1144,1144,1143,1143,1144,1144,1143,1143,1144,1144,1144,1144,1144,1144,1144,1145,1144,1143,1143,1143,1143,1143,1142,1143,1143,1143,1144,1143,1143,1143,1143,1143,1143,1143,1144,1143,1144,1144,1143,1143,1143,1143,1143,1143,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1143,1143,1142,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1144,1143,1143,1144,1144,1143,1143,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1145,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1142,1143,1142,1143,1142,1143,1142,1142,1142,1143,1144,1144,1143,1144,1144,1144,1144,1143,1143,1143,1144,1143,1144,1144,1144,1144,1145,1144,1143,1142,1142,1142,1142,1142,1142,1142,1143,1142,1142,1143,1142,1143,1142,1142,1143,1143,1143,1143,1143,1143,1142,1143,1143,1144,1143,1143,1143,1144,1143,1144,1143,1144,1143,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1143,1142,1142,1142,1142,1142,1142,1143,1142,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1142,1142,1142,1142,1143,1142,1142,1142,1142,1142,1142,1143,1142,1143,1143,1142,1142,1142,1142,1141,1142,1141,1142,1142,1142,1142,1142,1142,1142,1143,1142,1143,1143,1143,1142,1143,1142,1143,1143,1143,1143
Coal,14,13,13,13,13,13,13,12,12,12,12,12,13,12,12,13,12,13,13,13,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,15,14,14,14,15,15,14,15,15,15,15,15,15,15,14,15,14,14,14,15,15,15,15,14,14,15,15,15,15,15,14,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,14,14,14,14,13,13,13,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,12,13,13,13,13,13,13,13,13,13,12,12,13,15,13,13,14,14,14,14,14,14,14,14,13,14,13,14,14,14,14,14,13,13,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,15,15,15,15,14,15,15,15,15,16,15,14,14,15,14,15,15,14,14,13,13,13,13,13,12,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,15,16,16,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,16,17,16,17,17,17,16,17,17,17,17,17,17,17,18,17,17,16,16,17,17,17,17,18,17,17,17,17,17,17,17,17,17,16,17,17,17,18,17,17,18,18,18,18,18,18,18,17,18
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
