11/27/2018,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45
Renewables,2459,2452,2450,2446,2444,2449,2454,2466,2465,2467,2467,2465,2467,2473,2481,2484,2481,2472,2468,2468,2466,2461,2448,2436,2435,2417,2401,2389,2369,2348,2322,2305,2299,2292,2278,2262,2249,2232,2226,2261,2281,2284,2289,2286,2284,2290,2301,2293,2287,2285,2285,2286,2293,2286,2269,2260,2259,2258,2260,2256,2252,2292,2299,2296,2294,2290,2283,2271,2261,2254,2230,2216,2237,2230,2226,2218,2213,2212,2215,2233,2269,2327,2419,2550,2746,2981,3245,3517,3796,4135,4385,4700,5123,5621,5980,6284,6608,6942,7310,7673,7903,8177,8449,8481,8769,9064,9211,9413,9429,9572,9660,9548,9568,9670,9721,9807,9864,9844,9816,9744,9666,9628,9698,9777,9743,9801,9865,9785,9663,9725,9674,9362,9150,9010,8972,9061,9227,9261,9106,9128,9135,9253,9363,9322,9487,9539,9595,9657,9567,9447,9130,9125,9185,9167,9283,9274,9357,9499,9707,9768,9560,9547,9551,9460,9464,9547,9364,9295,9216,9057,8743,8551,8339,8216,8009,7849,7893,7756,7661,7576,7422,7177,6962,6714,6399,6073,5858,5662,5423,5345,5248,5156,5124,4932,4721,4591,4521,4457,4446,4391,4408,4475,4463,4460,4442,4426,4435,4475,4340,4449,4514,4271,4144,3977,3870,3819,3761,3769,3746,3750,3736,3731,3891,3900,3808,3784,3773,3847,3912,3906,3884,3856,3846,3816,3737,3394,3251,3296,3558,3470,3535,3506,3482,3462,3458,3433,3447,3458,3457,3466,3498,3513,3503,3493,3529,3549,3547,3527,3517,3546,3569,3544,3514,3508,3508,3449,3405,3339,3287,3297,3304,3321,3353,3489,3557,3629,3647,3644,3644,3640,3593,3549,3546,3588,3603,3568
Natural gas,8602,8531,8456,8347,8316,8366,8280,8182,8036,7926,7796,7792,7815,7854,7860,7824,7846,7709,7592,7605,7600,7601,7604,7612,7582,7557,7506,7509,7444,7467,7463,7481,7581,7632,7603,7604,7640,7682,7808,7791,7776,7779,7824,7918,7920,7911,7891,7857,7790,7694,7675,7652,7565,7624,7680,7750,7851,7941,8053,8105,8189,8248,8142,8159,8282,8394,8544,8725,8827,9055,9258,9341,9405,9467,9506,9980,10204,10231,10291,10394,10449,10480,10333,10265,10365,10311,10315,10241,10004,9716,9605,9420,9123,8902,8897,8758,8728,8581,8478,8314,8053,7900,7876,7842,7737,7752,7750,7738,7728,7665,7636,7671,7607,7543,7570,7566,7548,7539,7571,7555,7567,7530,7564,7539,7256,7034,7089,7064,7158,7102,7121,7157,7190,7238,7149,7069,7065,7031,6969,6925,6908,6889,6942,6922,6924,6901,7012,7317,7419,7400,7423,7472,7454,7372,7374,7412,7441,7464,7378,7384,7488,7414,7397,7365,7443,7385,7460,7415,7428,7383,7323,7371,7441,7514,7629,7765,7958,8054,8224,8360,8304,8369,8447,8526,8693,8948,9168,9295,9469,9681,9982,10187,10295,10205,9852,9814,9855,9751,9781,10123,10379,10687,11154,11102,11013,10892,10583,10571,10906,10901,10735,11220,11486,11727,11864,11862,11884,11463,11035,10929,10949,11024,10838,10756,10987,11251,11105,10814,10689,10425,10489,10470,10300,10284,10352,11139,11370,11312,10847,10795,10621,10586,10859,10855,10828,10826,10738,10518,10496,10446,10308,10206,10171,10099,10129,10126,9901,9830,9816,9797,9769,9615,9430,9359,9485,9691,9731,9721,9645,9541,9443,9222,9078,9032,8811,8468,8005,7705,7734,7749,7686,7598,7542,7462,7350,7183
Large hydro,1305,1224,1233,1244,1217,1208,1209,1202,1208,1206,1213,1201,1188,1201,1211,1233,1273,1209,1202,1211,1198,1193,1191,1191,1201,1237,1249,1248,1235,1234,1233,1232,1230,1226,1229,1236,1241,1120,1102,1100,1098,1097,1087,1104,1107,1105,1103,1103,1125,1125,1121,1120,1122,1118,1128,1128,1143,1150,1154,1154,1220,1538,1760,1820,1824,1829,1843,1811,1808,1777,1760,1751,1752,1888,1965,1874,1817,1854,1867,1880,1879,1910,1963,1976,1975,2042,2120,2121,2129,2115,2079,2114,2058,1934,1943,1983,1816,1538,1383,1437,1450,1430,1429,1394,1344,1292,1310,1318,1322,1180,1035,1044,1053,1025,1019,1047,1064,1067,1084,1110,1155,1093,1034,1036,1055,1078,1098,1111,1103,1094,1075,1099,1120,1139,1214,1180,1130,1162,1207,1214,1211,1195,1174,1214,1217,1158,1101,925,976,1019,1130,1133,1123,1140,1101,1115,1143,1232,1216,1183,1366,1404,1399,1350,1355,1293,1364,1391,1409,1654,1828,1873,1892,1879,1869,1870,1860,1852,1834,1847,1919,2128,2180,2164,2170,2176,2185,2177,2204,2175,2122,2071,2084,2342,2613,2713,2763,2888,2898,2813,2827,2787,2763,2831,2884,3178,3359,3327,3326,3513,3564,3534,3505,3574,3663,3642,3591,3495,3473,3432,3426,3416,3385,3390,3347,3259,3292,3335,3319,2990,3023,3015,3000,3053,3039,3206,3201,3196,3198,3204,3100,2620,2601,2580,2514,2564,2549,2508,2525,2498,2509,2486,2469,2281,2256,2343,2318,2252,2180,2040,1986,1992,1998,1974,2009,2043,2130,2079,1961,1972,1866,1865,1812,1766,1753,1814,1805,1762,1729,1680,1630,1628,1627,1638,1684,1683
Imports,6905,7001,6977,7000,6931,6877,6921,6951,6983,6997,7000,6982,6933,6878,6844,6784,6716,6798,6891,6817,6791,6769,6745,6672,6653,6623,6702,6685,6713,6671,6660,6636,6569,6515,6537,6528,6475,6492,6446,6452,6453,6436,6353,6287,6308,6335,6352,6389,6476,6698,6862,6953,7033,6996,7034,7068,7034,6960,6951,6932,7044,7026,7030,7029,7023,7062,7023,7026,7039,7020,7087,7198,7311,7502,7726,7660,7714,7779,7776,7837,7852,7811,7901,7835,7627,7579,7414,7275,7322,7213,7071,6982,6850,6631,6344,6002,5674,5739,5754,5552,5502,5331,5100,5081,4926,4742,4595,4319,4207,4207,4355,4403,4383,4326,4251,4163,4125,4119,4069,4156,4095,4093,4200,4203,4497,4526,4297,4376,4432,4423,4473,4725,4862,5039,5202,5284,5260,5238,5322,5367,5401,5398,5317,5325,5180,5234,5152,5026,5001,5056,5269,5182,5202,5376,5335,5334,5294,5113,5009,4962,4950,4932,4980,5132,5176,5139,5250,5305,5402,5312,5427,5530,5663,5687,5741,5788,5675,5759,5787,5820,5986,6042,6080,6290,6442,6566,6585,6687,6796,6717,6688,6677,6762,6844,7075,7213,7301,7474,7521,7496,7496,7365,7277,7454,7772,7905,8089,8236,8115,8016,7988,7801,7746,7625,7496,7569,7694,8086,8492,8608,8548,8468,8484,8602,8372,8238,8350,8480,8502,8902,8896,8860,8976,8937,8849,8247,8023,8019,8130,8218,8318,8659,8605,8554,8511,8483,8432,8550,8496,8508,8521,8463,8381,8480,8423,8240,8298,8316,8279,8238,8218,8209,8172,8069,7732,7508,7221,7210,7293,7240,7146,7154,7151,7099,7105,7107,7319,7504,7422,7435,7492,7489,7419,7370,7307,7330
Batteries,-10,41,61,59,30,-11,-6,-6,7,29,23,-14,-21,-18,39,3,-29,-6,-7,7,6,-18,-7,-12,-13,-14,-14,-4,-6,-7,-12,-11,-11,-11,-10,-7,-8,-13,-13,-17,-3,-11,-13,-11,-11,-11,-11,-10,-11,-13,-12,-10,8,0,3,16,55,39,40,-2,-21,-32,24,-13,13,0,2,25,25,-9,-45,-45,-37,-5,11,-39,-39,-35,-25,-30,-28,-24,13,16,7,-9,-7,-14,-16,-24,-47,-32,-48,-48,-51,-50,-36,-40,-45,-8,41,17,7,46,9,-49,-39,-27,-15,-32,-18,27,53,5,4,4,4,21,64,13,43,39,-12,-53,-31,6,54,30,38,13,-9,53,51,53,14,-35,-50,-39,-6,9,3,-13,-42,-5,-10,-20,-26,-47,-43,-38,5,40,25,-16,-29,-22,-34,-60,-60,-57,-33,-23,-33,-40,-47,-56,-33,0,5,-2,1,-2,9,12,13,13,1,-1,-28,-49,-26,-13,-2,-7,-6,15,9,8,33,9,-30,-37,-44,-41,-14,-19,-4,16,18,-1,-8,-21,-31,-4,13,45,36,46,58,44,41,56,33,56,60,57,27,33,34,34,35,45,35,-2,5,-13,-32,-38,-46,-21,-16,-20,2,5,-8,25,25,17,2,1,1,5,-4,-17,-10,-20,-30,15,-8,-23,-23,-23,-33,-15,-13,-10,-1,-1,-9,-19,-15,-6,-6,-10,-4,27,8,-28,-46,-41,-19,5,-25,-42,-31,-8,62,75,9,-42,-19,-19,-25,-19,-44,-28
Nuclear,2220,2219,2218,2218,2218,2219,2219,2218,2219,2219,2220,2219,2219,2219,2218,2218,2217,2218,2219,2218,2217,2217,2217,2217,2218,2218,2218,2218,2219,2218,2218,2219,2218,2218,2218,2219,2218,2218,2220,2218,2220,2220,2219,2220,2220,2222,2223,2223,2222,2224,2222,2222,2222,2222,2222,2223,2222,2221,2222,2221,2222,2223,2221,2221,2221,2221,2221,2220,2221,2221,2221,2221,2222,2221,2220,2221,2221,2220,2221,2220,2219,2220,2221,2220,2221,2220,2219,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2219,2221,2221,2221,2221,2220,2221,2222,2223,2223,2223,2224,2223,2224,2223,2223,2223,2222,2224,2223,2224,2225,2225,2225,2224,2225,2225,2225,2225,2224,2225,2225,2224,2224,2224,2223,2224,2225,2224,2223,2224,2223,2224,2223,2224,2223,2223,2222,2224,2225,2225,2225,2225,2224,2225,2225,2224,2223,2224,2223,2224,2222,2223,2223,2224,2223,2224,2223,2223,2222,2223,2223,2222,2221,2223,2222,2222,2221,2222,2223,2223,2222,2223,2222,2221,2222,2222,2221,2222,2222,2222,2220,2220,2220,2221,2222,2221,2220,2221,2221,2222,2222,2222,2222,2222,2221,2221,2221,2221,2221,2221,2221,2222,2222,2221,2220,2220,2220,2220,2220,2220,2220,2220,2219,2220,2220,2223,2223,2224,2224,2225,2225,2226,2226,2226,2227,2227,2226,2228,2228,2227,2227,2227,2228,2228,2229,2229,2229,2228,2230,2229,2230,2230,2228,2228,2228,2228,2228,2228,2228,2230,2229,2229,2229,2230,2230,2228,2227,2228,2229,2230,2228,2229,2229,2231,2233,2233,2233,2232,2233,2233,2234,2233,2234,2234,2234,2233
Coal,19,19,19,19,19,19,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,19,18,19,20,19,19,19,19,19,19,20,19,20,19,19,19,19,19,19,19,19,19,19,19,20,19,19,18,19,19,18,18,17,17,17,17,17,17,17,17,18,17,16,16,17,17,16,16,16,17,16,16,16,15,16,16,17,16,16,17,19,17,16,16,16,16,16,16,16,17,17,17,17,16,17,17,17,17,18,18,17,17,18,18,18,17,18,18,19,19,19,19,19,18,19,19,19,19,18,18,18,18,18,17,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,18,19,18,18,18,20,19,18,18,18,19,19,19,19,18,18,18,19,18,18,19,19,19,19,18,20,20,20,20,21,21,20,19,20,21,21,21,21,21,20,20,19,18,18,18,17,18,18,18,17,17,18,18,19,19,18,18,19,19,18,19,19,18,18,18,18,19,18,18,19,19,19,18,18,18,18,18,19,18,18,18,19,18,18,18,19,19,19,18,19,19,19,19,20,19,19,19,18,18,18,18,19,18,19,19,19,19,19,18,18,19,19,18,18,19,19,19,19,19,19,19,19,19,19,19,19
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
