8/12/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Renewables,4990,4981,4957,4959,4957,4958,4965,4992,4978,4982,4981,4973,4963,4970,4992,4998,4998,5003,4987,4959,4929,4893,4869,4869,4870,4842,4814,4793,4744,4696,4646,4608,4588,4571,4545,4542,4555,4556,4542,4524,4514,4492,4472,4450,4417,4386,4330,4253,4176,4127,4089,4078,4054,4034,4018,3986,3942,3928,3913,3891,3895,3904,3930,3979,3981,3970,3961,3937,3911,3900,3875,3831,3764,3712,3653,3601,3575,3591,3690,3851,4017,4224,4469,4766,5087,5419,5830,6233,6636,7025,7410,7791,8163,8554,8975,9407,9821,10197,10529,10812,11036,11222,11407,11583,11737,11872,11984,12081,12180,12253,12314,12390,12440,12495,12552,12610,12669,12717,12758,12789,12826,12887,12959,13005,13049,13089,13143,13169,13197,13222,13250,13284,13313,13333,13351,13348,13383,13370,13372,13376,13389,13406,13389,13411,13418,13398,13443,13403,13400,13420,13422,13427,13423,13413,13415,13412,13417,13420,13406,13409,13414,13420,13407,13415,13428,13437,13436,13427,13434,13426,13451,13467,13432,13449,13428,13426,13401,13352,13353,13337,13289,13268,13251,13214,13186,13159,13132,13077,13027,12968,12925,12887,12823,12771,12730,12677,12603,12555,12500,12440,12364,12327,12267,12210,12152,12065,11982,11830,11631,11457,11272,11096,10921,10738,10533,10302,10077,9780,9435,9046,8677,8321,7973,7638,7275,6950,6570,6204,5850,5521,5192,4976,4831,4729,4656,4612,4601,4577,4520,4480,4481,4508,4533,4550,4609,4637,4671,4725,4744,4712,4731,4709,4682,4651,4617,4609,4622,4627,4624,4604,4582,4563,4573,4563,4525,4476,4446,4434,4429,4412,4404,4372,4335,4310,4278,4238,4210,4174,4141,4110,4075,4025,3975,3963,3931,3894,3842,3805
Natural gas,7151,6718,6650,6608,6677,6635,6481,6459,6379,6289,6208,6253,6235,6207,6093,6031,5987,5966,5985,5937,5865,5822,5794,5876,5915,6069,6137,6137,6068,6119,6219,6246,6189,6177,6185,6175,6159,6162,6179,6122,6087,6096,6083,6124,6134,6137,6135,6128,6138,6267,6231,6221,6217,6212,6211,6211,6238,6357,6414,6416,6395,6374,6320,6287,6370,6397,6417,6472,6522,6509,6546,6549,6570,6608,6602,6625,6637,6599,6477,6510,6498,6480,6441,6351,6380,6284,6247,6281,6264,6223,6122,6083,5948,5708,5522,5497,5392,5251,5192,5144,5072,5109,5131,5140,5089,5100,5170,5197,5180,5133,5068,5099,5085,5029,5060,5078,5123,5116,5074,5077,5083,5141,5075,5092,5094,5093,5080,5130,5154,5282,5440,5401,5451,5468,5533,5631,5738,5855,5975,5999,5997,5997,6145,6282,6183,6196,6292,6332,6546,6672,6787,6829,7024,7136,7210,7346,7373,7208,7184,7388,7389,7545,7732,7840,8071,8292,8355,8386,8458,8533,8589,8658,8706,8879,9125,9238,9296,9364,9460,9508,9572,9691,9706,9728,9932,10026,10144,10337,10588,10672,10795,10837,10955,11446,11550,11662,11952,11995,12044,12103,12101,12149,12190,12277,12388,12582,12442,12448,12638,12833,12867,13021,13131,13363,13498,13626,13625,13644,13877,14005,14203,14395,14388,14590,14894,14943,15105,15190,15190,15215,15107,15112,15159,15176,15111,14980,14811,14769,14824,14778,14731,14709,14743,14713,14599,14630,14594,14319,14146,14174,14155,14107,14023,14152,14094,13962,13680,13583,13451,13075,12978,12927,12740,12701,12629,12549,12564,12458,12023,11784,11745,11646,11545,11447,11337,11263,11148,11170,11257,11110,11003,10767,10494,10314,10221,10124,9886,9565
Large hydro,3177,3231,3363,3367,3339,3308,3308,3324,3336,3278,3189,3162,3183,3191,3233,3225,3185,3117,3097,3143,3200,3208,3210,3184,3026,2867,2850,2830,2743,2669,2692,2773,2810,2810,2819,2811,2807,2798,2806,2823,2817,2803,2794,2843,2859,2866,2873,2875,2880,3043,3129,3138,3149,3150,3151,3164,3161,3158,3158,3160,3228,3387,3427,3421,3511,3601,3653,3674,3693,3661,3629,3604,3551,3494,3484,3448,3487,3497,3485,3448,3466,3430,3429,3382,3337,3288,3217,3158,3138,3164,3168,3128,3063,2999,2956,2903,2847,2705,2678,2686,2638,2646,2657,2648,2637,2616,2583,2580,2589,2559,2533,2544,2582,2602,2598,2601,2541,2598,2613,2654,2682,2757,2814,2840,2877,2910,2938,2946,2997,2963,2975,2935,2953,2957,2970,2961,2944,2917,2927,2972,3020,3039,3053,3046,3045,3007,3017,2968,2987,3008,3093,3055,3054,3113,3147,3230,3444,3577,3594,3665,3701,3701,3705,3714,3713,3705,3707,3726,3748,3800,3832,3860,3873,3873,3864,3857,3857,3877,3891,3904,3917,3956,4024,4032,4007,3991,3990,3990,4005,3995,3989,4020,4105,4206,4267,4262,4261,4284,4293,4301,4330,4340,4325,4342,4345,4623,4838,5006,5125,5186,5198,5182,5184,5188,5184,5215,5292,5108,4998,5086,5082,5345,5480,5462,5453,5488,5481,5489,5487,5597,5661,5667,5674,5632,5613,5619,5582,5614,5650,5682,5683,5594,5568,5523,5401,5379,5302,5295,5178,5153,5150,5127,5102,5151,5198,5214,5166,5144,5113,5033,4968,4947,4887,4816,4737,4458,4363,4334,4329,4316,4272,4228,4212,4219,4247,4194,3999,3668,3616,3587,3562,3584,3617,3612,3591,3545,3583,3563
Imports,7101,7374,7376,7241,7134,7125,7115,7023,6869,6799,6797,6756,6668,6658,6623,6574,6520,6517,6465,6458,6408,6367,6336,6219,6207,6236,6194,6143,6215,6281,6229,6149,6084,6051,6036,6018,5996,6029,6016,5984,6004,5981,5988,5983,5972,5984,6008,6072,6152,6054,6100,6151,6223,6266,6319,6411,6463,6449,6482,6575,6618,6680,6790,6999,7018,7012,7009,7091,7166,7254,7408,7626,7832,8215,8561,8771,8865,8925,8973,8938,8918,8820,8687,8586,8406,8424,8375,8202,7934,7618,7393,7111,6978,6928,6822,6611,6380,6407,6318,6102,6005,5865,5695,5530,5468,5414,5389,5310,5287,5333,5403,5313,5303,5231,5175,5144,5172,5090,5086,5051,5017,4886,4872,4830,4766,4747,4721,4717,4715,4657,4627,4685,4701,4711,4761,4767,4717,4732,4710,4725,4779,4824,4754,4702,4865,5019,4998,5146,5057,5046,5075,5101,5102,5100,5111,5095,5072,5134,5315,5246,5327,5304,5304,5315,5231,5243,5282,5380,5441,5477,5516,5552,5657,5634,5572,5567,5717,5790,5873,5997,6067,6140,6180,6283,6296,6442,6492,6450,6368,6489,6568,6671,6672,6081,6016,6010,5954,6092,6257,6321,6381,6480,6603,6719,6717,6581,6551,6556,6390,6507,6661,6795,6892,6922,7024,7140,7274,7400,7551,7773,7963,7971,8073,8116,8158,8356,8567,8748,8964,9063,9219,9323,9331,9391,9380,9438,9519,9489,9394,9189,9369,9388,9313,9322,9457,9380,9344,9447,9532,9495,9333,9209,9161,8858,8695,8594,8706,8676,8592,8799,8776,8710,8676,8540,8363,8332,8199,8059,8318,8347,8210,8115,7967,7863,7684,7626,7661,7725,7589,7575,7573,7593,7548,7476,7461,7565,7625,7649
Batteries,34,42,31,-10,-45,-74,-74,-63,-22,-43,-36,-17,-6,0,-1,0,0,0,0,5,0,0,0,-11,-34,0,0,0,0,0,0,0,0,0,0,-11,-40,-52,-27,-9,-5,16,15,-5,-7,-13,-5,-5,-5,-8,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-27,-21,-8,6,0,-1,-16,-11,-9,-1,-1,-11,0,-11,0,-7,4,0,0,-6,-2,-10,-10,-29,-37,-23,-48,-64,-64,-53,-56,-43,-19,-26,-42,-46,-44,-41,-30,-9,-9,-9,-9,-9,-9,-34,-59,-65,-43,-50,-41,-32,-12,-9,-22,-18,-38,-15,-14,-8,-8,-7,-6,-4,3,14,7,8,-14,-1,-7,0,5,-10,-2,-3,-3,-4,-4,-1,2,1,0,0,0,7,-1,0,0,-28,-15,-32,-6,-4,-1,-6,-36,-4,-1,0,0,0,0,0,-25,-38,0,0,-16,-48,-28,-9,3,2,0,-2,0,0,0,0,0,-11,0,0,11,4,0,0,17,0,0,4,45,-13,0,-8,-9,0,0,24,48,60,46,48,58,14,35,21,-5,60,38,20,1,1,1,22,56,16,2,15,39,21,51,43,52,52,52,52,54,59,51,44,4,-21,-31,-32,-36,-14,-11,28,34,3,2,-11,-12,9,5,11,11,11,11,7,7,2,62,14,32,8,0,15,0,-11,-6,-1,-1,-1,24,-1,-1,-5,-22,-22,-1,-1,-6,-29,-33,-28,-19,-50,-66,-26,15,46,-2,-59,2,66
Nuclear,2272,2273,2272,2273,2272,2272,2273,2272,2273,2273,2272,2272,2272,2272,2272,2272,2272,2273,2272,2271,2272,2273,2272,2272,2272,2271,2272,2272,2272,2274,2273,2273,2272,2273,2272,2272,2273,2273,2273,2272,2273,2272,2272,2273,2272,2272,2273,2274,2273,2273,2273,2273,2272,2272,2273,2273,2272,2273,2273,2273,2273,2273,2272,2273,2272,2273,2273,2273,2273,2273,2273,2273,2272,2272,2271,2271,2270,2271,2272,2272,2271,2271,2271,2270,2271,2271,2270,2270,2271,2270,2271,2271,2271,2271,2271,2271,2272,2271,2271,2271,2271,2271,2272,2271,2271,2272,2273,2272,2271,2272,2273,2272,2272,2273,2273,2272,2273,2273,2273,2272,2273,2272,2272,2271,2272,2272,2273,2273,2272,2272,2271,2272,2272,2272,2272,2271,2272,2271,2271,2271,2271,2272,2271,2271,2270,2271,2271,2271,2270,2271,2270,2271,2270,2271,2270,2271,2272,2271,2270,2270,2270,2271,2272,2271,2272,2271,2271,2271,2271,2271,2272,2271,2270,2272,2272,2272,2271,2272,2272,2272,2271,2271,2272,2271,2272,2271,2272,2272,2271,2271,2272,2272,2272,2273,2274,2273,2274,2273,2273,2273,2272,2273,2273,2272,2272,2271,2270,2271,2271,2270,2271,2269,2270,2267,2268,2267,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2267,2266,2266,2266,2267,2266,2266,2267,2267,2268,2267,2267,2267,2267,2266,2267,2267,2266,2266,2266,2265,2266,2265,2265,2266,2265,2265,2265,2265,2265,2266,2265,2266,2266,2266,2266,2266,2266,2265,2266,2267,2268,2268,2269,2269,2269,2269,2269,2270,2269,2269,2269,2268,2267,2267,2267,2266,2266,2264,2265
Coal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,8,7,7,7,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
