9/6/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,24:00:00
Renewables,3885,3840,3787,3747,3709,3678,3655,3654,3658,3673,3678,3661,3645,3635,3614,3552,3521,3480,3449,3409,3374,3333,3273,3217,3152,3091,3039,3001,2985,2966,2925,2874,2830,2800,2760,2716,2641,2592,2533,2496,2478,2450,2429,2391,2342,2313,2287,2267,2248,2226,2200,2179,2160,2150,2125,2086,2049,2024,1990,1950,1922,1898,1875,1859,1852,1846,1836,1827,1824,1819,1810,1809,1813,1814,1822,1826,1823,1827,1840,1871,1944,2045,2185,2367,2582,2797,3081,3359,3677,4052,4464,4821,5184,5413,5554,5681,6026,6831,7562,7960,8289,8639,8848,9224,9321,9529,9919,10159,10377,10571,10753,10896,11054,11250,11440,11494,11584,11684,11766,11872,11909,11803,11728,11838,11985,12173,12273,12308,12347,12452,12510,12498,12465,12450,12510,12575,12585,12630,12695,12730,12731,12747,12744,12758,12788,12792,12781,12755,12732,12779,12760,12757,12684,12601,12649,12744,12700,12727,12768,12829,12819,12748,12767,12769,12775,12761,12628,12415,12366,12228,12099,12129,12323,12343,12382,12130,11993,12191,12027,11926,11836,11261,10993,10914,10909,11071,11025,10893,10757,10439,10167,10025,9802,9494,9474,9363,9137,9275,9147,9008,8838,8900,8822,8765,8563,8395,7992,7871,7711,7440,7104,6772,6581,6408,6117,5823,5448,5053,4685,4338,4028,3727,3487,3251,3028,2855,2694,2567,2483,2411,2348,2340,2371,2377,2408,2443,2487,2509,2529,2561,2605,2628,2623,2633,2640,2659,2670,2693,2725,2729,2749,2756,2749,2747,2763,2779,2782,2784,2772,2767,2766,2775,2770,2774,2779,2785,2785,2802,2822,2817,2813,2806,2786,2786,2796,2784,2764,2755,2747,2721,2717,2710,2692,2683,2686,2696,2699,2693,2583
Natural gas,12696,12039,11551,11367,11184,11022,10906,10778,10606,10337,10132,10088,9944,9799,9650,9459,9422,9438,9405,9489,9518,9493,9555,9444,9426,9225,9048,8969,8773,8744,8686,8626,8720,8680,8692,8958,9029,9003,9024,9029,9068,9009,9005,9031,9152,9081,8976,8914,9150,9006,9017,9049,9035,9015,8992,9020,8983,9016,9072,9084,9139,9408,9567,9550,9520,9546,9542,9639,9791,9761,9760,9729,9783,9579,9260,9300,9381,9202,9096,9094,9050,9094,9025,9032,9117,9119,9033,8974,9183,9320,9264,9584,9754,9801,9844,9902,10025,9845,9845,9898,10030,10051,10085,10114,10242,10249,10253,10326,10430,10459,10548,10618,10621,10657,10763,10697,10669,10703,10757,10802,10858,10962,11016,11150,11192,11341,11361,11469,11738,11933,12060,12196,12409,12481,12539,12588,12690,12752,12814,12989,12969,12930,13011,13272,13522,13652,13776,13891,14177,14340,14487,14576,14575,14811,14811,15057,15411,15340,15109,15395,15764,16085,16384,16612,16874,17149,17625,17733,17889,18101,18262,18353,18402,18446,18608,18963,19189,19523,20020,20237,20201,20384,20569,20935,20877,21088,21336,21561,21866,22135,22630,22791,22789,22608,22430,22511,22733,22813,22924,23100,23303,23313,23484,23631,23781,23854,23679,23692,24010,24402,24460,24529,24516,24479,24654,24753,24928,25091,24993,25035,25144,25188,25149,25195,25227,25318,25380,25431,25477,25580,25407,25257,25107,25120,25133,24864,24722,24736,24482,24330,24392,24527,24521,24643,24395,24434,24298,24191,24096,23872,23644,23526,23472,23969,24180,24134,23882,23660,23470,23059,22789,22702,22406,22129,21956,21465,21092,20796,20494,20110,19915,19768,19373,19044,18792,18499,18435,18148,18108,17891,17598,17342,17105,16974,16925,16914,16845,16706,16565
Large hydro,1670,1717,1787,1772,1679,1675,1719,1669,1629,1608,1567,1534,1497,1347,1385,1349,1315,1254,1217,1155,1110,1124,1204,1202,1194,1211,1218,1141,1163,1186,1208,1220,1207,1191,1139,911,881,902,915,919,975,949,938,886,849,881,891,816,743,744,723,695,688,706,697,720,722,708,687,684,679,683,692,685,682,665,676,675,665,671,649,636,611,957,1078,1083,1076,1028,1015,1050,1039,1026,1010,1056,1021,951,1011,1013,978,972,953,686,671,669,668,661,657,561,514,520,531,524,529,526,540,541,526,521,510,488,477,472,472,461,337,482,507,487,481,492,511,505,492,493,486,484,470,466,222,217,213,219,228,299,364,348,383,453,500,504,703,730,681,683,709,823,940,869,833,829,861,1015,1095,1096,1111,1098,1087,1319,1461,1476,1482,1495,1531,1559,1556,1566,1574,1614,1616,1860,2163,2286,2270,2008,1988,1998,2035,2026,2033,2046,2095,2483,2751,3096,2914,2765,2868,2557,2506,2491,2543,2729,2891,3211,3515,3430,3496,3510,3503,3519,3560,3577,3655,3619,3568,3661,3529,3445,3559,3796,3851,3816,3800,3895,3857,3809,3917,3938,4003,4030,4085,4215,4297,4478,4505,4450,4390,4351,4284,4296,4289,4217,4097,4041,3999,3886,3817,3827,3874,3894,3865,3937,3811,3636,3509,3485,3438,3363,3403,3456,3393,3303,3159,2991,2937,2885,2879,2853,2842,2865,2756,2692,2702,2651,2593,2735,2823,2824,2817,2787,2746,2785,2755,2735,2703,2697,2647,2534,2481,2476,2474,2428,2357,2256,2243,2207,2191,2156,2050
Imports,8732,9269,9497,9548,9639,9728,9650,9632,9653,9794,9907,9841,9855,10132,10200,10277,10224,10187,10176,10174,10137,10080,9898,9895,9882,9966,10044,10076,10232,10179,10089,10074,10026,10035,10079,10169,10164,10138,10067,10031,9930,9963,9989,9995,9934,9961,9992,10072,10068,10215,10226,10253,10277,10268,10244,10237,10222,10218,10242,10244,10166,10042,9981,9970,10048,10044,10081,10002,9943,9980,9963,10023,10017,9985,10072,10072,10020,10214,10227,10063,9964,9837,9729,9493,9263,9154,9020,8772,8349,7977,7632,7493,7093,6872,6706,6597,6324,5928,5444,5015,4672,4359,4176,3872,3740,3584,3293,3164,2969,2954,2864,2807,2752,2687,2630,2670,2651,2648,2736,2726,2788,3055,3422,3363,3362,3265,3359,3479,3527,3585,3655,3795,3799,4011,4106,4272,4385,4446,4512,4579,4818,5026,5246,5247,5193,5314,5420,5587,5697,5756,5765,5691,5662,5779,5910,5784,5797,5799,5829,5704,5607,5638,5562,5570,5590,5578,5302,5508,5584,5573,5644,5574,5555,5825,5874,5986,6082,5742,5600,5690,5945,6247,6733,6338,6369,6449,6453,6352,6232,6371,6405,6481,6595,6832,6811,6906,7073,6974,7128,7205,7266,7276,7249,7293,7451,7629,8267,8553,8576,8649,8856,9043,8588,8502,8488,8551,8695,8747,8945,9195,9388,9506,9621,9571,9552,9575,9588,9603,9575,9429,9491,9606,9822,9912,9938,10173,10270,10167,10367,10384,10177,9817,9646,9511,9665,9569,9440,9599,9557,9523,9560,9547,9519,9010,8778,8678,8789,8888,8937,9082,9160,9125,9185,9231,9202,9356,9341,9370,9522,9649,9643,9473,9627,9741,9750,9816,9647,9785,9672,9647,9720,9773,9820,9841,9649,9428,9300,9234,9296
Batteries,-82,-47,-22,-29,-26,-21,-20,-22,-23,-23,-51,-34,-59,-84,-76,-34,-35,-35,-42,-102,-95,-108,-108,-103,-104,-49,-44,-19,-19,-6,17,18,11,-10,-30,-49,-23,18,35,27,10,6,6,14,15,15,8,7,6,4,-4,-6,-1,-23,0,-13,-8,-11,-22,-22,-21,-32,-62,-35,-31,-28,-26,-19,-28,-23,-22,-23,-22,13,0,-3,3,2,3,0,0,-7,-6,-14,-16,-32,-20,-16,-15,-24,-27,-6,-11,-24,-24,-13,-8,-5,-19,-27,-23,-25,-23,-25,-23,-16,-1,-12,-12,-15,-23,-15,-12,-10,-11,-7,1,4,-4,-5,-5,-1,-32,-10,-3,-14,-10,-12,-8,-2,0,0,-1,14,11,-11,-1,-9,10,-5,-20,-10,-20,-15,-18,1,-11,-13,-10,-2,-17,-11,-13,-11,-9,-12,-11,-9,-10,7,17,15,10,10,15,-1,246,229,230,190,74,96,93,226,149,197,240,168,139,132,61,-8,-6,-30,-43,6,-174,115,265,211,86,33,34,50,46,38,28,40,33,41,42,38,30,31,19,-25,71,29,-102,-218,-215,-233,4,11,88,106,49,221,208,179,78,58,53,51,41,43,33,30,30,30,31,32,32,-3,-19,21,31,29,-40,-48,-40,-49,-49,-66,-57,-55,-53,-52,-2,-3,-6,-7,-11,2,7,12,10,5,2,15,3,11,12,20,17,5,14,11,-11,3,-3,-3,-7,-10,-15,-11,-16,-12,-12,-20,-13,-21,-11,-10,-11,5,-15,-15,-3
Nuclear,2264,2263,2264,2263,2265,2263,2263,2264,2264,2264,2265,2264,2265,2264,2265,2264,2264,2264,2264,2264,2264,2264,2264,2264,2263,2262,2262,2262,2263,2263,2263,2263,2262,2262,2263,2262,2262,2262,2262,2261,2261,2262,2262,2261,2261,2261,2261,2261,2261,2262,2261,2261,2261,2261,2263,2262,2262,2262,2262,2261,2261,2261,2261,2260,2260,2260,2260,2260,2260,2259,2259,2259,2259,2258,2258,2258,2256,2257,2257,2257,2256,2255,2254,2253,2254,2253,2253,2253,2254,2253,2252,2253,2253,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2253,2253,2252,2252,2251,2251,2252,2252,2251,2252,2251,2251,2252,2252,2251,2251,2250,2251,2251,2252,2251,2252,2252,2252,2253,2254,2252,2252,2253,2252,2252,2253,2253,2254,2253,2252,2252,2253,2252,2253,2253,2254,2254,2255,2256,2256,2256,2257,2258,2257,2258,2258,2258,2258,2258,2257,2258,2258,2258,2258,2258,2258,2259,2259,2259,2259,2259,2259,2260,2260,2261,2260,2261,2260,2260,2260,2260,2261,2260,2261,2260,2260,2260,2260,2261,2261,2261,2261,2261,2261,2260,2261,2261,2261,2261,2262,2262,2262,2262,2262,2262,2262,2262,2261,2261,2260,2261,2260,2260,2260,2260,2260,2259,2258,2257,2256,2255,2255,2255,2254,2254,2253,2253,2252,2252,2252,2252,2253,2252,2253,2254,2253,2254,2254,2254,2253,2254,2254,2255,2254,2255,2256,2256,2255,2257,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2255,2255,2256,2256,2256,2256,2256,2256,2257,2258,2257,2257,2257,2257,2258,2258,2257,2257,2257,2258,2257,2257,2258,2257,2258,2258,2258,2259
Coal,11,12,11,11,12,12,12,12,12,12,12,12,13,13,13,12,13,13,12,12,12,12,13,12,12,12,12,12,12,11,12,13,13,12,12,13,12,12,11,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,10,11,10,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,10,10,11,11,11,10,11,10,11,11,11,12,11,10,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,12,12,11,11,12,11,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,11,11,11,10,10,10,10,10,10,10,10,9,10,11,11,11,12,11,11,10,11,11,12,12,11,10,11,12,12,11,10,11,10,10,10,10,9,9,8,11,13,13,12,13,14,13,13,13,13,13,12,12,12,12,12,12,13,13,13,13,14,14,14,15,15,15,15,14,14,14,15,16,15,15,15,15,15,15,14,14,14,13,13,14,14,15,14,14,14,14,13,13,13,14,14,13,12,13,13,13,13,15,15,15,15,15,15,14,14,14,14,14,13,14,14,14,14,14,15,15,16,16,17,16,16,15,15,16,16,16,16,16,17,16,15,15,16,16,16,16,15,16,16,14
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
