9/29/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Renewables,5427,5407,5416,5430,5449,5451,5397,5365,5378,5365,5348,5327,5329,5302,5290,5297,5264,5296,5364,5377,5376,5348,5300,5264,5277,5306,5316,5286,5258,5219,5190,5108,5060,5049,5012,4948,4890,4917,4944,4949,4920,4903,4886,4886,4892,4921,4908,4891,4873,4835,4784,4748,4730,4697,4641,4659,4671,4695,4747,4735,4722,4703,4736,4762,4796,4837,4863,4885,4895,4933,4962,4988,5016,5014,5024,4987,4979,4944,4917,4902,4906,4910,4968,5023,5119,5260,5420,5616,5867,6084,6369,6734,7116,7491,7945,8337,8690,9074,9449,9766,10149,10585,10950,11250,11557,11829,12101,12384,12664,12912,13146,13317,13480,13676,13833,13968,14054,14149,14208,14232,14337,14365,14493,14610,14783,14908,14930,15001,15026,15040,14951,14805,14790,14831,14753,14577,14457,14292,14189,14011,14055,14113,14308,14414,14459,14661,14749,14751,14706,14664,14680,14673,14630,14707,14933,15115,15072,15151,15128,15189,15211,15132,15207,15162,15101,15136,15117,15194,15079,14872,14751,14695,14467,14358,14304,14416,14440,14518,14632,14683,14606,14661,14758,14805,14682,14702,14746,14691,14598,14552,14446,14519,14532,14393,14258,14156,13919,13729,13539,13360,13197,12985,12661,12384,12023,11681,11352,11049,10693,10247,9838,9453,9012,8554,8098,7657,7228,6830,6488,6237,6006,5826,5670,5536,5426,5366,5347,5303,5273,5268,5223,5195,5170,5158,5074,5032,4979,4939,4906,4874,4841,4826,4764,4701,4655,4643,4642,4640,4625,4597,4628,4657,4677,4707,4753,4818,4861,4919,4961,5040,5066,5047,5049,5071,5094,5118,5135,5191,5198,5206,5212,5236,5258,5296,5352,5425,5436,5442,5424,5414,5367,5335,5322,5340,5362,5364,5382,5360
Natural gas,6916,6790,6850,6766,6751,6692,6614,6614,6596,6608,6574,6441,6379,6336,6490,6346,6312,6282,6263,6246,6124,5869,5767,5793,5713,5873,5824,5858,5822,5776,5714,5722,5738,5793,5842,5812,5773,5826,5792,5757,5586,5542,5600,5638,5572,5492,5499,5504,5498,5523,5622,5618,5668,5608,5653,5721,5717,5646,5642,5583,5563,5669,5635,5638,5631,5639,5602,5630,5641,5647,5579,5617,5582,5544,5463,5461,5476,5467,5544,5617,5660,5583,5562,5584,5625,5569,5443,5282,5258,5191,5049,5105,5057,4903,4835,4947,4778,4784,4740,4240,4013,3865,3785,3653,3437,3381,3332,3199,3115,3047,3084,3054,3101,3090,3097,3065,3080,3106,3117,3125,3111,3120,3132,3102,3099,3113,3118,3101,3118,3123,3123,3109,3056,3085,3083,3116,3074,3107,3078,3083,3048,3031,2996,2992,2853,2819,2829,2829,2823,2804,2735,2736,2710,2692,2661,2751,2624,2585,2569,2541,2495,2559,2598,2688,2710,2625,2643,2595,2640,2673,2621,2619,2628,2638,2701,2756,2895,2913,2920,2991,3067,3107,3163,3201,3275,3248,3259,3315,3395,3427,3495,3524,3654,3794,3890,4011,3991,3903,3946,3946,3939,4005,4087,4140,4228,4295,4157,4145,4324,4317,4392,4593,4744,5047,5347,5469,5450,5396,5124,5210,5401,5448,5519,5692,5732,5798,5737,5793,5743,5730,5748,5829,6077,6035,6053,6053,6041,6063,6048,6072,6089,6062,6163,6123,6124,6155,6225,6255,6267,6223,6149,6180,6206,6021,5972,6008,6031,5962,5991,5931,5940,5823,5733,5798,5857,5954,5995,5963,5911,5787,5785,5744,5686,5616,5558,5508,5471,5452,5522,5480,5558,5513,5424,5383,5405,5474,5465,5424
Large hydro,2545,2385,2397,2406,2402,2406,2399,2405,2400,2389,2348,2316,2262,2132,2108,2057,2006,1994,1973,1936,1920,1954,1972,1981,1980,1941,1933,1942,1946,1952,1948,1939,1950,1939,1939,1918,1894,1795,1751,1743,1745,1764,1841,1922,1993,2000,1988,1930,1896,1905,1944,1961,2010,2006,1982,2007,2067,2064,2050,2039,2012,2131,2197,2200,2208,2215,2191,2197,2208,2244,2239,2250,2190,2264,2318,2327,2336,2346,2350,2360,2427,2431,2384,2323,2273,2289,2395,2410,2414,2375,2260,2160,2055,2019,1827,1735,1706,1451,1463,1513,1461,1397,1401,1371,1336,1328,1314,1335,1267,1107,1041,1030,1036,1032,1011,954,926,946,945,956,950,941,924,916,870,853,883,864,865,864,872,872,846,837,847,862,882,952,939,949,932,930,888,836,861,835,805,797,836,894,902,906,899,878,851,800,824,907,922,944,937,948,939,943,967,964,964,973,1031,1178,1227,1217,1196,1225,1203,1112,1082,1110,1142,1157,1176,1178,1157,1183,1206,1234,1218,1222,1237,1245,1225,1222,1172,1164,1208,1213,1526,1579,1633,1667,1678,1644,1681,1711,1738,2101,2352,2406,2508,2517,2540,2553,2571,2682,2806,2879,2942,3220,3284,3237,3209,3231,3242,3236,3242,3309,3347,3387,3459,3502,3461,3480,3571,3507,3509,3545,3583,3611,3629,3625,3665,3538,3498,3498,3465,3410,3370,3367,3348,3337,3346,3425,3437,3344,3337,3320,3310,3307,3268,3261,3215,3221,3223,3206,3237,3201,3224,3244,3249,3166,3155,3191,3163,3108,3034,2942,2779,2464,2365,2362,2358,2349,2336,2336,2323,2314,2309,2295
Imports,7958,8009,7986,7953,7870,7848,7857,7766,7819,7741,7675,7679,7663,7727,7653,7620,7712,7705,7657,7657,7699,7784,7856,7763,7762,7575,7556,7491,7489,7492,7502,7483,7451,7423,7397,7435,7472,7491,7574,7621,7662,7702,7664,7582,7586,7516,7515,7488,7526,7548,7600,7594,7572,7562,7565,7523,7490,7514,7503,7540,7590,7552,7567,7567,7574,7547,7593,7623,7656,7642,7646,7620,7767,7904,8043,8151,8216,8293,8300,8297,8263,8237,8199,8210,8162,8191,8161,8065,7859,7746,7702,7482,7303,7263,7326,7205,7104,7054,7005,6972,6827,6667,6532,6374,6196,6060,5861,5672,5532,5643,5705,5604,5471,5268,5124,4975,4867,4773,4649,4631,4510,4512,4357,4271,4119,4037,3942,3866,3763,3709,3740,3867,3958,3954,3992,4075,4124,4264,4371,4566,4571,4484,4371,4398,4311,4137,4100,4073,3922,3808,3741,3748,3844,3850,3694,3562,3582,3459,3473,3379,3374,3344,3300,3271,3271,3292,3365,3343,3354,3380,3555,3611,3851,3994,4022,3956,3930,3805,3630,3526,3534,3502,3460,3350,3355,3345,3355,3443,3475,3510,3688,3592,3635,3620,3658,3672,3579,3613,3710,3914,4156,4460,4748,5013,5399,5243,5279,5640,5827,6333,6776,7019,7360,7568,7687,7960,8399,8626,9121,9450,9634,9858,10011,10058,10268,10343,10456,10645,10769,10801,10967,11037,10878,10893,10936,10926,10840,10810,10789,10782,10667,10714,10732,10741,10779,10744,10681,10584,10502,10547,10529,10332,10125,10239,10259,10061,9955,9905,9839,9731,9645,9658,9535,9455,9167,8965,8769,8566,8459,8510,8464,8327,8231,8160,8106,8066,8096,8307,8388,8328,8192,8160,8183,8082,7939,7780,7642,7608
Batteries,-34,-5,7,-6,-8,-24,-32,-17,-16,-39,-14,-23,-23,0,0,0,0,-6,-71,-71,-19,0,0,8,4,-7,0,0,3,36,59,72,88,4,0,0,24,9,12,0,23,43,0,-24,-44,-51,-51,-51,-51,-39,-48,-47,-59,-49,-20,-28,-34,-45,-55,-39,-32,-24,-18,-24,-22,-24,-25,-24,-25,-27,-18,-9,-25,-8,0,-1,1,0,0,15,14,7,36,52,95,68,73,46,18,29,4,4,2,-27,-43,4,3,71,5,-25,0,-12,-60,-50,0,-3,-4,-20,-3,43,84,20,9,3,3,26,21,3,3,4,0,-6,-6,-4,-3,-3,-3,24,36,38,54,48,8,11,15,42,54,54,48,33,12,9,-33,-60,-1,-74,-75,-65,0,64,80,48,15,0,-29,-47,9,19,10,17,11,21,11,13,68,41,34,20,35,43,47,44,40,41,26,-33,-58,-12,0,-8,0,-30,-28,-22,-9,2,0,0,7,4,0,-2,-59,-59,-28,-21,-24,33,79,56,31,4,45,37,36,27,3,2,0,0,-6,-7,0,38,21,15,0,4,6,-2,-9,-2,10,2,0,21,21,22,25,26,27,27,1,-16,-28,-25,-16,-15,-18,-16,1,-4,22,13,16,12,2,-2,7,0,0,-25,-7,10,26,0,-3,-14,-60,-49,-59,-39,-4,-35,-22,-13,23,14,25,23,19,11,11,8,5,2,2,-1,0,0,3,1,0,0,0,-4,0,1
Nuclear,1131,1131,1131,1131,1132,1132,1131,1131,1131,1131,1131,1132,1132,1132,1132,1132,1131,1131,1132,1132,1132,1132,1132,1131,1132,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1130,1130,1130,1130,1129,1129,1130,1130,1129,1129,1128,1129,1129,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1131,1130,1131,1130,1130,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1132,1132,1131,1132,1132,1131,1132,1132,1132,1133,1132,1132,1133,1133,1132,1132,1132,1133,1133,1132,1132,1133,1132,1132,1133,1133,1133,1133,1133,1133,1133,1133,1134,1133,1133,1133,1133,1133,1133,1133,1133,1134,1133,1133,1134,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1132,1133,1132,1133,1132,1132,1132,1133,1132,1132,1132,1132,1132,1131,1132,1131,1131,1131,1131,1131,1132,1131,1132,1131,1132,1132,1132,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1131,1130,1131,1131,1131,1131,1131,1130,1131,1131,1130,1130,1131,1131,1130,1130,1131,1131,1130,1130,1130,1130,1131,1130,1131,1130,1131,1131,1131,1130,1131,1131,1131,1130,1131,1131,1131,1130,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1131,1130,1131,1130,1131,1132,1132,1132,1132,1132,1132,1132,1132,1133,1133,1132,1132,1133,1133,1133,1133,1133,1133,1133,1133,1132,1133,1133,1133,1132,1132,1133,1133,1133,1133,1133,1133,1134,1133,1133,1134,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133
Coal,15,16,16,15,15,15,15,15,15,15,15,15,16,16,16,15,13,13,13,13,13,13,13,14,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16,15,15,15,15,15,15,15,16,15,16,17,17,17,17,18,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,16,17,17,17,17,17,18,16,16,16,17,17,17,17,17,18,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,14,14,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,15,15,16,16,16,16,15,16,17,17,17,17,16,16,16,16,16,16,17,16,17,17,17,17,17,17,17,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,19,18,17,17,18,16,18,17,15,15,16,16,16,17,17,17,18,17,18,18,16,17,16,16,16,17,16,17,17,17,17,18,17,16,16,16,16,15,14,15,15,15,14,14,15,15,16,15,15,14,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,16,16,15,16,16,16,17,16,17,16,16,16,16,16,17,17,17,17,16,16,16,16,17,17,16,17,17,17,17,17,17,18,19,18,18,17,17
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
