5/5/2018,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50
Renewables,3316,3216,3202,3169,3140,3112,3087,3086,3093,3125,3127,3095,2991,2907,2929,2969,2974,2983,3015,3062,3064,3028,2990,2977,2973,2960,2954,2964,2971,2954,2907,2888,2897,2967,3022,3056,3087,3056,2997,2927,2905,2922,2912,2876,2833,2809,2798,2798,2790,2733,2676,2657,2696,2711,2751,2760,2745,2697,2666,2612,2547,2539,2656,2739,2731,2701,2694,2632,2577,2569,2611,2635,2598,2601,2673,2751,2859,3032,3215,3411,3634,3914,4210,4502,4756,5033,5384,5726,6044,6431,6844,7173,7586,7988,8305,8670,8924,9216,9466,9685,9927,10106,10198,10405,10533,10625,10639,10703,10841,10986,11046,11087,11161,11159,11205,11303,11350,11294,11578,11637,11577,11536,11568,11590,11589,11772,12015,12066,11980,11912,12062,12127,12019,12129,12220,12213,12140,12106,12227,12288,12395,12317,12261,12302,12346,12411,12352,12213,11979,11858,11993,11932,11830,11746,11800,11829,11781,11796,11813,11794,11760,11761,11572,11659,11743,11757,11765,11732,11788,11781,11742,11697,11752,11800,11737,11734,11579,11643,11527,11421,11420,11636,11642,11552,11561,11486,11456,11510,11260,10992,10608,10408,10055,9756,9580,9737,9469,9417,9210,9270,9401,9327,9223,9138,9058,9048,8831,8576,8286,8069,7822,7639,7432,7464,7243,7006,6917,6689,6447,6151,5802,5566,5131,4689,4371,4216,4096,3944,3807,3721,3640,3500,3397,3409,3388,3345,3273,3260,3275,3307,3395,3449,3543,3639,3715,3772,3822,3863,3820,3764,3768,3782,3796,3797,3773,3708,3710,3694,3728,3747,3756,3776,3751,3737,3727,3733,3745,3805,3812,3811,3838,3863,3884,3942,4023,4029,4034,3948,3883,3864,3837,3790,3780,3801,3795,3790,3775
Natural gas,6584,6452,6604,6539,6427,6146,6150,6108,6076,6095,6025,5906,5908,5734,5458,5289,5176,5007,4938,4930,4879,4858,4861,4860,4905,4999,5129,5088,4981,4970,4962,4915,4917,4849,4829,4824,4659,4553,4526,4615,4618,4564,4633,4620,4599,4539,4473,4446,4457,4502,4472,4389,4354,4314,4380,4326,4332,4332,4330,4358,4334,4467,4339,4194,4260,4239,4244,4269,4294,4304,4309,4297,4291,4109,4003,3848,3809,3764,3750,3707,3613,3502,3501,3467,3322,3360,3310,3118,2993,2930,2829,2791,2922,3132,3220,3108,3040,2809,2752,2692,2739,2623,2700,2602,2632,2659,2675,2601,2666,2615,2629,2673,2659,2633,2616,2626,2640,2636,2632,2717,2781,2748,2705,2734,2764,2720,2744,2738,2842,2808,2755,2811,2912,2894,2901,2965,2998,2975,3130,3084,3117,3196,3230,3251,3299,3374,3404,3472,3483,3517,3427,3478,3462,3511,3507,3671,3790,3876,3836,3812,3693,3745,3754,3757,3742,3826,3934,3854,3948,4075,4194,4262,4264,4263,4284,4268,4360,4251,4338,4497,4534,4574,4578,4773,4750,4856,4893,4983,5110,5293,5625,5765,5795,5886,6023,6057,6283,6020,6169,6186,6347,6485,6561,6569,6452,6484,6671,6648,6816,6963,7050,7377,7600,7769,7964,8185,8286,8441,8581,8843,9071,9219,9320,9523,9602,9804,9820,10011,10182,10298,10347,10332,10416,10423,10408,10402,10349,10196,10288,10456,10542,10355,10231,10125,9989,9855,9782,9541,9452,9363,9265,9136,9149,8972,8817,8720,8682,8587,8417,8374,8391,8346,8204,8129,7989,7592,7348,7184,7131,7070,6871,6587,6429,6444,6190,6099,6122,6215,6245,6130,6031,5939,5960,5890,5934,5910,5842
Large hydro,2670,2629,2558,2570,2571,2535,2417,2363,2331,2311,2320,2382,2388,2354,2410,2340,2412,2447,2393,2306,2270,2282,2297,2318,2308,2193,2177,2188,2199,2228,2284,2288,2281,2235,2195,2184,2243,2314,2324,2311,2306,2251,2199,2274,2311,2325,2317,2318,2372,2418,2470,2466,2421,2414,2475,2467,2460,2499,2517,2547,2600,2831,3043,3027,3019,3036,3042,3057,3086,3093,3089,3088,3033,3001,3056,3025,3039,3047,2956,2979,2987,2984,2961,2938,2973,2966,2993,2955,2878,2820,2784,2786,2701,2503,2488,2495,2497,2329,2287,2303,2357,2339,2376,2334,2297,2310,2323,2317,2275,2169,2085,2087,2101,2107,2108,2090,2105,2121,2078,2037,2094,2064,2044,2030,2038,1987,1874,1800,1904,2011,1955,1851,1843,1808,1784,1791,1841,1847,1838,1836,1838,1862,1903,1906,1888,1848,1857,1917,1984,2000,1924,1894,1862,1860,1897,1868,1850,1871,1865,1866,1860,1846,1907,1907,1993,2010,2020,1992,1969,1939,1977,2001,1970,1990,2013,2019,2069,2029,2034,2046,2046,2024,2024,2033,2027,2036,2044,2056,2087,2099,2185,2258,2363,2370,2465,2533,2578,2834,2861,2821,2796,2721,2694,2705,2664,2679,2710,2726,2724,2756,2817,2765,2758,2806,2798,2825,2872,3042,3045,3030,3087,3083,3126,3176,3201,3235,3122,3029,3097,3563,3862,3987,3977,3965,3955,3997,4009,4078,4062,4032,4035,4103,4102,4011,4053,4074,4068,4083,4116,4119,4125,4105,4024,3908,3893,3868,3912,3950,3956,3894,3811,3769,3776,3750,3611,3365,3239,3105,3077,3064,3056,3074,3069,3019,2966,2964,2977,3020,3093,3090,3134,3151,3084,3024,2976,2941,2879
Imports,8622,8880,8870,8895,8907,9031,9005,8992,8930,8787,8745,8729,8661,8762,8913,8983,8979,8988,8978,8936,8928,8885,8828,8750,8640,8606,8539,8512,8527,8474,8403,8386,8361,8378,8323,8254,8327,8316,8331,8319,8294,8310,8334,8296,8270,8315,8390,8400,8338,8330,8417,8503,8556,8593,8501,8469,8504,8541,8546,8560,8571,8353,8219,8187,8205,8267,8285,8366,8392,8358,8346,8323,8463,8764,8801,8830,8765,8583,8499,8397,8302,8140,7961,7738,7626,7443,7245,7149,7055,6848,6609,6381,6029,5842,5598,5354,5218,5376,5380,5265,4965,4876,4705,4655,4597,4495,4465,4469,4426,4521,4584,4613,4512,4515,4497,4434,4364,4417,4260,4245,4195,4207,4205,4204,4223,4117,4038,4038,3978,3859,3816,3874,3963,3895,3848,3885,3915,3926,3757,3754,3634,3685,3610,3588,3614,3636,3663,3691,3883,4070,4181,4312,4449,4588,4560,4530,4633,4574,4604,4721,4963,4998,5098,5074,5072,4991,4970,5115,5111,5088,5108,5090,5058,5058,5103,5198,5302,5387,5582,5649,5656,5490,5517,5536,5530,5530,5603,5594,5731,5901,5926,5968,6315,6515,6623,6481,6607,6545,6612,6507,6374,6415,6494,6556,6884,6940,6914,7182,7371,7484,7670,7538,7513,7393,7424,7427,7410,7209,7169,7273,7364,7504,7726,7865,8131,7989,8102,8214,8220,7751,7487,7432,7481,7489,7597,7641,7845,8085,8041,7991,7921,8079,8073,8188,8313,8305,8314,8495,8558,8623,8632,8674,8636,8879,9073,9143,9095,9050,9049,8996,8926,8881,8888,8845,8905,9342,9493,9625,9558,9505,9485,9534,9527,9387,9434,9373,9165,8928,8838,8740,8743,8658,8544,8475,8404,8378,8353
Batteries,-6,1,-8,-4,0,-1,-6,-3,-9,-7,-7,-4,-5,-4,0,-3,3,1,-10,-10,-3,-3,-3,-3,-5,-17,-24,-21,-23,-16,-1,-14,-9,-23,-22,-22,-22,-6,-6,-4,1,-3,-4,-5,-1,-1,-1,-1,-1,-3,-3,-4,-2,-3,-2,-2,-2,-2,-2,-2,-2,4,1,-3,2,5,5,21,43,39,6,-5,-41,-21,3,7,-1,-2,-15,-2,19,10,-8,-8,-1,-18,-15,-22,-22,-11,-11,-11,-5,-12,-12,-10,-3,-1,8,24,50,52,70,24,-9,5,10,16,5,-23,-39,-1,3,3,18,3,3,16,-24,-58,-20,28,30,19,16,-17,-60,-21,-2,14,-3,-20,-19,-18,-4,-14,5,9,0,0,0,33,71,70,45,-1,1,71,79,74,3,-40,-11,0,-10,-63,-68,-30,-18,-16,-7,-10,-3,-3,-5,-6,-4,-4,-3,-31,-49,-24,-20,-3,1,10,63,7,12,11,-1,-50,-61,-13,0,9,0,-5,-2,30,66,66,61,69,75,-19,-5,-42,-30,-34,-46,-39,29,47,-1,-3,-1,-3,-1,10,19,41,37,-1,-1,-1,3,28,30,28,12,28,57,52,57,52,37,47,50,20,10,9,14,6,8,9,19,12,48,46,21,30,30,8,29,47,46,15,-1,-1,-1,-1,-5,3,6,2,-2,-9,-7,-15,-15,-14,-12,-5,-16,3,7,-7,-15,-19,-22,-7,-19,-30,-30,-30,-21,-25,-5,-9,-44,-36,-21,-4,-22,-45,-45
Nuclear,2285,2285,2285,2285,2285,2286,2286,2284,2285,2284,2285,2284,2285,2285,2284,2284,2285,2285,2285,2285,2284,2285,2285,2285,2285,2285,2285,2285,2286,2286,2285,2286,2285,2286,2285,2286,2285,2286,2286,2286,2287,2286,2286,2285,2286,2285,2284,2285,2284,2283,2283,2283,2284,2284,2283,2284,2285,2284,2285,2285,2284,2285,2285,2285,2285,2285,2285,2284,2283,2285,2284,2285,2284,2286,2285,2285,2286,2285,2286,2285,2284,2284,2284,2284,2283,2284,2284,2283,2283,2283,2283,2285,2284,2284,2283,2284,2283,2282,2282,2282,2283,2283,2283,2284,2284,2283,2283,2283,2283,2283,2283,2284,2283,2284,2284,2284,2283,2283,2282,2282,2281,2282,2281,2281,2282,2283,2282,2282,2281,2282,2282,2283,2282,2283,2281,2283,2283,2282,2283,2283,2283,2283,2282,2281,2281,2281,2281,2281,2282,2281,2282,2282,2283,2283,2283,2282,2283,2282,2282,2281,2281,2282,2282,2282,2282,2282,2282,2282,2282,2282,2283,2283,2282,2282,2282,2282,2283,2282,2283,2282,2283,2283,2283,2283,2283,2283,2282,2283,2283,2283,2283,2282,2282,2282,2280,2281,2281,2283,2282,2282,2282,2282,2283,2283,2282,2284,2282,2284,2283,2284,2284,2284,2284,2284,2284,2284,2285,2284,2284,2285,2285,2285,2284,2285,2284,2286,2285,2284,2285,2286,2286,2286,2285,2285,2284,2284,2284,2284,2284,2284,2284,2283,2283,2283,2284,2284,2284,2284,2284,2283,2284,2284,2283,2284,2284,2283,2283,2283,2283,2283,2284,2284,2284,2283,2284,2284,2283,2282,2281,2282,2282,2282,2282,2282,2284,2283,2282,2283,2282,2282,2283,2283,2283,2282,2283,2282,2283
Coal,19,19,20,19,19,19,19,19,19,19,20,20,19,20,19,19,19,19,18,19,19,19,19,18,20,20,19,19,20,20,20,19,20,20,19,18,17,20,20,19,18,18,19,19,19,20,19,19,19,20,20,19,19,19,20,20,20,20,21,21,21,22,21,20,20,20,20,19,19,19,19,20,20,20,20,20,20,20,20,21,21,20,20,20,18,18,18,18,18,19,19,19,18,20,20,20,20,21,22,20,20,20,20,22,21,20,20,19,18,19,19,19,19,20,21,20,20,20,19,19,19,20,19,19,20,19,19,20,19,19,19,19,19,19,20,19,19,19,19,18,19,19,19,19,19,18,19,19,18,19,19,19,19,19,19,20,19,19,19,19,19,20,21,20,20,20,21,21,21,20,19,19,19,19,20,20,19,19,19,19,19,19,20,21,21,22,21,21,21,21,21,21,21,21,21,21,21,21,22,22,21,20,21,21,21,21,21,21,21,21,20,21,21,22,21,21,21,20,21,20,20,21,22,22,22,21,21,21,20,21,21,20,20,21,20,22,22,22,22,23,22,21,21,21,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,21,21,22,22,21,21,22,22,22,22,22,21,21,21,21,21,21,21,21
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
